Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
19-035466,2019-07,07/23/2019 19:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4844,S BROADWAY,17, ,APT 4B,4844,BROADWAY,895387.1,995731.3
19-035379,2019-07,07/23/2019 19:00,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,8450,GAST PL,74, ,@BADEN HOUSE,8450,GAST,896704.1,1049972
19-035519,2019-07,07/23/2019 19:00,Y, , ,1, , 68601,4,"LARCENY-FROM COIN MACH $500 - $24,999",310,N 15TH ST,36, , ,310,15TH,905455.4,1018670
19-035375,2019-07,07/23/2019 19:30,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,930,HOLLY HILLS AVE,80,YMCA, ,930,HOLLY HILLS,889835.5,993183.7
19-035373,2019-07,07/23/2019 19:40,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,SAINT FERDINAND AVE / N TAYLOR,57, ,ALIAS ST FERDINAND AVE/N TAYLOR AVE, , ,892950.4,1029923
19-035584,2019-07,07/23/2019 19:45,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1130,BENTON ST,63, , ,1130,BENTON,907795.2,1025673
19-035508,2019-07,07/23/2019 20:00,Y, , ,1, ,142310,4,DESTRUCTION OF PROPERTY-MALICIOUS/PUBLIC PROP,1415,OLIVE ST,36, , ,1415,OLIVE,905764.6,1018543
19-035442,2019-07,07/23/2019 20:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,4041,CHOUTEAU AVE,39, , ,4041,CHOUTEAU,892021.8,1017877
19-035405,2019-07,07/23/2019 20:00,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2624,RUTGER ST,31, , ,2636,RUTGER,899988.6,1014650
19-035550,2019-07,07/23/2019 20:30,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,4247,S KINGSHIGHWAY BLVD,7, , ,3430,GRAND,884660.5,1003897
19-035458,2019-07,07/23/2019 20:30,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,4749,WASHINGTON AVE,38, , ,4749,WASHINGTON,888888.5,1025783
19-035389,2019-07,07/23/2019 20:30,Y, , ,1, , 44015,5,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,4861,WABADA AVE,55, , ,4861,WABADA,890265.5,1031614
19-035380,2019-07,07/23/2019 20:31,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,4014,UNION BLVD,70, ,@NPD,4014,UNION,890074.4,1037079
19-035388,2019-07,07/23/2019 20:38,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,S BROADWAY / SPRUCE ST,35, , , , ,908420.1,1015664
19-035396,2019-07,07/23/2019 20:40,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,200,S TUCKER BLVD,35,ST LOUIS JUSTICE CENTER,LEVEL 4A HOUSING UNIT,200,TUCKER,906343.9,1016785
19-035489,2019-07,07/23/2019 21:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4008,WESTMINSTER PL,38, , ,4008,WESTMINSTER,893830.2,1022489
19-035908,2019-07,07/23/2019 21:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,3806,JUNIATA ST,15, , ,3806,JUNIATA,892586.9,1007808
19-035432,2019-07,07/23/2019 21:00,Y, , ,1, , 72113,3,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,3511,HARTFORD ST,25, , ,3611,HARTFORD,894371.4,1008086
19-035553,2019-07,07/23/2019 21:00,Y, , ,1, , 10000,2,HOMICIDE,2639,DALTON AVE,13, ,DUPLEX ATTACHED TO 2641 DALTON,0,DALTON,881563.1,1011331
19-035553,2019-07,07/23/2019 21:00,Y, , ,1, , 10000,2,HOMICIDE,2639,DALTON AVE,13, ,DUPLEX ATTACHED TO 2641 DALTON,0,DALTON,881563.1,1011331
19-035464,2019-07,07/23/2019 21:10,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,3601,GOODFELLOW BLVD,50, , ,3601,GOODFELLOW,885184.1,1038614
19-035423,2019-07,07/23/2019 21:15,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4350,KENNERLY AVE,57, , ,4350,KENNERLY,894098.7,1029686
19-035472,2019-07,07/23/2019 21:16,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,5900,NATURAL BRIDGE AVE,50, , ,5900,TERRY,885004.9,1039019
19-035506,2019-07,07/23/2019 21:27,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,3113,NEW ASHLAND PL,56, , ,3113,NEW ASHLAND,896267,1030918
19-035400,2019-07,07/23/2019 21:55,Y, , ,1, , 10000,6,HOMICIDE,8561,MORA LN,73, , ,8561,MORA,891947.9,1049783
19-035563,2019-07,07/23/2019 22:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,3918,FOLSOM AVE,28, , ,3918,FOLSOM,892964.8,1014777
19-035397,2019-07,07/23/2019 22:10,Y, , ,1, , 69703,2,LARCENY-ALL OTH/FRM PRSN/UNDER $500,4304,FAIRVIEW AVE,15, , ,4304,FAIRVIEW,888024.9,1006039
19-035437,2019-07,07/23/2019 22:13,Y, , ,1, , 52212,4,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,800,EDWIN ST,37,GROWING GREEN INC, ,800,EDWIN,896532.4,1017168
19-035398,2019-07,07/23/2019 22:19,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,1,IKEA WAY,38, ,@IKEA,1,IKEA,893712,1020107
19-035475,2019-07,07/23/2019 22:30,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3889,HARTFORD ST,15, , ,3889,HARTFORD,891831.1,1008419
19-035493,2019-07,07/23/2019 22:30,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,926,PENDLETON AVE,58, , ,926,PENDLETON,892611.9,1025417
19-035406,2019-07,07/23/2019 22:40,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,11005,RIVERVIEW DR,75, , ,11005,RIVERVIEW,910791.1,1068274
19-035402,2019-07,07/23/2019 22:40,Y, , ,1, , 42013,1,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,0,DELOR ST / S GRAND BLVD,16, , , , ,891552.9,997605.5
19-035402,2019-07,07/23/2019 22:40,Y, , ,1, , 42023,1,AGG.ASSAULT-KNIFE/CITIZEN CHILD 3RD DEGREE,0,DELOR ST / S GRAND BLVD,16, , , , ,891552.9,997605.5
19-035402,2019-07,07/23/2019 22:40,Y, , ,1, , 42013,1,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,0,DELOR ST / S GRAND BLVD,16, , , , ,891552.9,997605.5
19-035403,2019-07,07/23/2019 22:45,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5226,PAULIAN PL,52, , ,5226,PAULIAN,886997.5,1031349
19-035401,2019-07,07/23/2019 22:45,Y, , ,1, , 41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2822,ITASKA ST,17, ,STREET,6115,MINNESOTA,895442.4,996745.1
19-035513,2019-07,07/23/2019 22:45,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4181,FARLIN AVE,68, , ,4232,FARLIN,897505.8,1033173
19-035453,2019-07,07/23/2019 23:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1508,HEBERT ST,63, , ,1508,HEBERT,906132,1027115
19-036479,2019-07,07/23/2019 23:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5165,WATERMAN BLVD,38, , ,5165,WATERMAN,885964.1,1025287
19-035445,2019-07,07/23/2019 23:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,6161,ALASKA AVE,1, , ,6161,ALASKA,890038.6,993764.6
19-035586,2019-07,07/23/2019 23:00,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",0,ROGER PL / UTAH ST,15, , , , ,890765.8,1006792
19-035429,2019-07,07/23/2019 23:10,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,2801,DR MARTIN LUTHER KING DR,59, , ,2801,DR MARTIN LUTHER KING,901155.4,1021829
19-035523,2019-07,07/23/2019 23:21,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4476,MARGARETTA AVE,69, , ,4476,MARGARETTA,895136.9,1033925
19-035409,2019-07,07/23/2019 23:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3409,CALIFORNIA AVE,19, , ,3409,CALIFORNIA,897263.4,1005099
19-035499,2019-07,07/23/2019 23:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,CHRISTY BLVD / TERRACE AVE,6, , , , ,884337.9,999687.1
19-035410,2019-07,07/23/2019 23:45,Y, , ,1, ,212000,2,DUI-DRVING UNDR INFLUNC ALC/DRUGS,5343,SOUTHWEST AVE,13, , ,5343,SOUTHWEST,883837.4,1011232
19-035496,2019-07,07/24/2019 00:10,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4305,ST LOUIS AVE,56, , ,4305,ST LOUIS,895295,1030376
19-035504,2019-07,07/24/2019 00:10,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4297,ST LOUIS AVE,56, , ,4297,ST LOUIS,895369.1,1030336
19-035412,2019-07,07/24/2019 00:11,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",200,N 4TH ST,35, ,@HOTEL- CROWNE PLAZA DOWNTOWN, , ,909518.1,1017323
19-035413,2019-07,07/24/2019 00:12,Y, , ,1, , 31111,2,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,S BOYLE AVE / CHOUTEAU AVE,39, , ,4244,CHOUTEAU,890441.6,1017999
19-035411,2019-07,07/24/2019 00:15,Y, , ,1, , 31111,2,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,OAKLAND AVE / S TAYLOR AVE,39, , , , ,888397.3,1017486
19-035507,2019-07,07/24/2019 00:17,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4100,LABADIE AVE,56, , ,4100,LABADIE,897006.1,1029648
19-035414,2019-07,07/24/2019 00:20,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,721,N TUCKER BLVD,36, ,@SHELL GAS STATION,900,TUCKER,906857.6,1019492
19-035481,2019-07,07/24/2019 00:24,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4851,LABADIE AVE,55, , ,4851,LABADIE,891181.3,1033092
19-035484,2019-07,07/24/2019 00:24,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4847,LABADIE AVE,55, , ,4847,LABADIE,891211.8,1033075
19-035942,2019-07,07/24/2019 00:30,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",4304,HARTFORD ST,15, , ,4304,HARTFORD,888437.2,1008728
19-035529,2019-07,07/24/2019 00:47,Y, , ,1, , 52222,5,BURGLARY-BUSINESS/NIT/UNLAW ENT/UNOCCUPIED,4821,DR MARTIN LUTHER KING DR,55,BEST AUTO PARTS AND SERVICE, ,4821,DR MARTIN LUTHER KING,889723.1,1029946
19-035418,2019-07,07/24/2019 00:50,Y, , ,1, , 42013,4,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,0,N BROADWAY / MULLANPHY ST,64, , , , ,909876.5,1022450
19-035418,2019-07,07/24/2019 00:50,Y, , ,1, , 42013,4,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,0,N BROADWAY / MULLANPHY ST,64, , , , ,909876.5,1022450
19-035417,2019-07,07/24/2019 01:44,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,902,S BROADWAY,35, , ,902,BROADWAY,907974,1013926
19-035419,2019-07,07/24/2019 01:49,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1200,CASS AVE,62, , , , ,907760.4,1022224
19-035518,2019-07,07/24/2019 02:00,Y, , ,1, , 73313,1,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,4801,MICHIGAN AVE,17, , ,4801,MICHIGAN,894342.9,996372.5
19-035571,2019-07,07/24/2019 02:58,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5525,SOUTHWEST AVE,13, , ,5525,SOUTHWEST,882633.8,1010841
19-035422,2019-07,07/24/2019 03:00,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",7,MARYLAND PLZ,38, , ,7,MARYLAND,888340.1,1023682
19-035428,2019-07,07/24/2019 04:00,Y, , ,1, , 42016,3,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,1228,DILLON DR,33, , ,1228,DILLON,903907.9,1013842
19-035592,2019-07,07/24/2019 04:00,Y, , ,1, , 83000,6,ARSON-KNOWINGLY BURNING/SUCCESS,5300,GERALDINE AVE,71, , ,5300,GERALDINE,893346.5,1040599
19-035424,2019-07,07/24/2019 04:10,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,5823,WILSON AVE,12, ,@HOTEL- RED ROOF,5823,WILSON,881554.4,1013910
19-037198,2019-07,07/24/2019 06:00,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,44,WESTMORELAND PL,38, , ,44,WESTMORELAND,885195.8,1024065
19-035609,2019-07,07/24/2019 06:30,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3837,MINNESOTA AVE,16, ,RESIDENCE,3837,MINNESOTA,895502.7,1002411
19-035605,2019-07,07/24/2019 07:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1520,WASHINGTON AVE,36, , ,1520,WASHINGTON,905250.6,1019322
19-035487,2019-07,07/24/2019 07:30,Y, , ,1, , 31421,2,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,3635,VISTA AVE,29,ST LOUIS UNIVERSITY HOSPITAL, ,3581,LAFAYETTE,894354.8,1015713
19-035448,2019-07,07/24/2019 07:40,Y, , ,1, ,266510,5,PUBLIC ORDER-TRESPASSING,5226,PAULIAN PL,52, , ,5226,PAULIAN,886997.5,1031349
19-035438,2019-07,07/24/2019 07:45,Y, , ,1, ,178200,1,SEX OFFNS-EXPOSURE/EXPOSING PERSON,3900,MORGANFORD RD,5, , , , ,0,0
19-036136,2019-07,07/24/2019 08:00,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",6840,HANCOCK AVE,9, , ,6840,HANCOCK,875169.3,1007787
19-035447,2019-07,07/24/2019 08:10,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,420,N 6TH ST,35, , ,500,BROADWAY,908992.6,1018056
19-035452,2019-07,07/24/2019 08:14,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,1020,LOUGHBOROUGH AVE,1,SCHNUCKS,@SCHNUCKS - LOUGHBOROUGH,1008,LOUGHBOROUGH,888369.9,991903
19-035451,2019-07,07/24/2019 08:30,Y, , ,1, , 41013,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5000,ALABAMA AVE,16, , , , ,893049.7,996456
19-035676,2019-07,07/24/2019 08:30,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",5079,MAPLE AVE,51, , ,5079,MAPLE,887290.6,1029045
19-035467,2019-07,07/24/2019 09:00,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,3431,UNION BLVD,50,SCHNUCKS - CITY PLAZA ON UNION,@SCHNUCKS - CITY PLAZA ON UNION,3431,UNION,888884.8,1036000
19-035661,2019-07,07/24/2019 09:00,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",5827,MAFFITT AVE,50, , ,5827,MAFFITT,884031.6,1035847
19-035588,2019-07,07/24/2019 09:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4146,ST LOUIS AVE,57, , ,4146,ST LOUIS,896436,1029503
19-035457,2019-07,07/24/2019 09:04,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,0,S 14TH ST / I 64 WESTBOUND,36, , , , ,905152.5,1016135
19-036246,2019-07,07/24/2019 09:18,Y, , ,1, ,266510,5,PUBLIC ORDER-TRESPASSING,5077,PAGE BLVD,51, , ,5077,PAGE,887338.8,1029435
19-035476,2019-07,07/24/2019 09:55,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1455,LASALLE LN,33, , ,1525,CHOUTEAU,904006.9,1014252
19-036719,2019-07,07/24/2019 10:00,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",3846,S GRAND BLVD,16,FAMILY DOLLAR, ,3119,CHARITON,893423.6,1002800
19-036713,2019-07,07/24/2019 10:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4451,FOREST PARK AVE,38, ,@PARKVIEW APTS,4451,FOREST PARK,889537.3,1021388
19-035478,2019-07,07/24/2019 10:20,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,721,N TUCKER BLVD,36,SHELL, ,721,TUCKER,906857.6,1019492
19-035527,2019-07,07/24/2019 10:30,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7550,N BROADWAY,74, , ,7550,BROADWAY,897670.2,1044504
19-035539,2019-07,07/24/2019 10:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,2600,NATURAL BRIDGE AVE,59, , ,2600,NATURAL BRIDGE,902495.7,1028794
19-035706,2019-07,07/24/2019 10:43,Y, , ,1, , 41013,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,7013,MINNESOTA AVE,1, , ,7013,ALABAMA,890111.9,990253.7
19-035483,2019-07,07/24/2019 10:50,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,1210,LOCUST ST,36,@CHRIST CHURCH CATHEDRAL, , , ,906389.8,1018559
19-035509,2019-07,07/24/2019 10:52,Y, , ,1, ,182400,1,DRUGS-POSSESSION/MARIJUANA,4229,SCHILLER PL,5, , ,4227,SCHILLER,886752.5,999336.1
19-035511,2019-07,07/24/2019 10:56,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,CHIPPEWA ST / HOLT AVE,16, , ,4161,CHIPPEWA,889341.1,1003741
19-035959,2019-07,07/24/2019 11:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,3187,WATSON RD,9, , ,3187,WATSON,878541.3,1009342
19-035611,2019-07,07/24/2019 11:00,Y, , ,1, , 51322,4,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,315,CHESTNUT ST,35, ,@HOTEL- HYATT REGENCY,315,CHESTNUT,909422.4,1016993
19-035498,2019-07,07/24/2019 11:04,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,3258,S JEFFERSON AVE,22,BP GAS STATION, , , ,898913.6,1005729
19-035495,2019-07,07/24/2019 11:15,Y, , ,1, ,250000,4,LOITERING-BEGGING,315,N 9TH ST,35, , , , ,907779.2,1018012
19-036510,2019-07,07/24/2019 12:00,Y, , ,1, , 51322,2,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5363,REBER PL,13, , ,5363,REBER,883740.7,1010624
19-036439,2019-07,07/24/2019 12:00,Y, , ,1, ,112010,6,FRAUD-CREDIT DEVICE/OVER $150,5455,UNION BLVD,71, , ,5455,UNION,894280.9,1041847
19-035547,2019-07,07/24/2019 12:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,3026,LACLEDE AVE,37, , ,3026,LACLEDE,898759.6,1019061
19-036115,2019-07,07/24/2019 12:00,Y, , ,1, ,117000,2,FAILURE TO RETURN BORROWED/RENTED VEHICL,3160,MORGANFORD RD,15,7-ELEVEN,STORE,3196,MORGANFORD,888462.6,1008239
19-035554,2019-07,07/24/2019 12:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,ALFRED AVE / SHAW BLVD,87, , , , ,888971.1,1013583
19-035516,2019-07,07/24/2019 12:30,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,8245,N BROADWAY,74, , , , ,896954.9,1048279
19-035520,2019-07,07/24/2019 12:40,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,ARLINGTON AVE / LILLIAN AVE,71, , , , ,891809.6,1040788
19-035753,2019-07,07/24/2019 13:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4605,PENROSE ST,69, ,REAR OF THE RESIDENCE,4605,PENROSE,895221.1,1035649
19-035612,2019-07,07/24/2019 13:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2137,DESTREHAN ST,65, , ,2137,DESTREHAN,904899.7,1028531
19-035521,2019-07,07/24/2019 13:15,Y, , ,1, ,112010,3,FRAUD-CREDIT DEVICE/OVER $150,3150,KEOKUK ST,16, , ,3150,KEOKUK,895036.6,1002118
19-035531,2019-07,07/24/2019 13:16,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4771,COTE BRILLIANTE AVE,55, ,RED OLDS KR4A5S 2 BMS,4771,COTE BRILLIANTE,890257.4,1030230
19-035528,2019-07,07/24/2019 13:24,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4012,N TAYLOR AVE,69, , ,2016,TAYLOR,894988.4,1034349
19-035524,2019-07,07/24/2019 13:28,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,4333,NEBRASKA AVE,17, , ,4333,NEBRASKA,895360.9,999802.9
19-035542,2019-07,07/24/2019 13:40,Y, , ,1, , 51112,4,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,701,DICKSON ST,62, , ,701,DICKSON,909422.4,1021549
19-035724,2019-07,07/24/2019 14:00,Y, , ,1, , 64711,6,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4949,GERALDINE AVE,71, , ,4949,GERALDINE,892283.6,1040041
19-035717,2019-07,07/24/2019 14:30,Y, , ,1, , 71040,5,AUTO THEFT-PERM RETNT/ATTEMPT,5642,CATES AVE,48, , ,5642,CATES,882333.4,1028264
19-035540,2019-07,07/24/2019 14:49,Y, , ,1, ,115400,5,STLG BY DECEIT/IDENTITY THEFT REPORT,4303,LACLEDE AVE,38, , ,4303,LACLEDE,891077.9,1021410
19-035544,2019-07,07/24/2019 15:00,Y, , ,1, ,151110,3,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3442,CONNECTICUT ST,25, , , , ,894565.3,1007206
19-035558,2019-07,07/24/2019 15:01,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,3600,SHREVE AVE,55,ON THE STREET, , , ,892636.8,1033971
19-035552,2019-07,07/24/2019 15:10,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / SAINT LOUIS AVE,64, , ,6124,BROADWAY,908484.3,1026907
19-035546,2019-07,07/24/2019 15:14,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4747,NATURAL BRIDGE AVE,56,BUISNESS,HAIR SALON, , ,893235.9,1034032
19-035549,2019-07,07/24/2019 15:39,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,S KINGSHIGHWAY BLVD / MANCHEST,39, , , , ,887364.3,1016804
19-035564,2019-07,07/24/2019 16:00,Y, , ,1, , 43013,6,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,8450,GAST PL,74, ,NEAR DUMPSTER,8450,GAST,896704.1,1049972
19-035564,2019-07,07/24/2019 16:00,Y, , ,1, , 43013,6,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,8450,GAST PL,74, ,NEAR DUMPSTER,8450,GAST,896704.1,1049972
19-035620,2019-07,07/24/2019 16:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7877,COSTA PL,1, ,PARKING LOT,7877,COSTA,886296.4,989353
19-035572,2019-07,07/24/2019 16:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,1924,WITHNELL AVE,22, , ,1910,WITHNELL,900481.9,1005607
19-035560,2019-07,07/24/2019 16:07,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,FOREST PARK AVE / S GRAND BLVD,37, , , , ,896187.8,1019510
19-035559,2019-07,07/24/2019 16:10,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7302,PENNSYLVANIA AVE,2, , ,7300,PENNSYLVANIA,889898.8,989265.1
19-035565,2019-07,07/24/2019 16:20,Y, , ,1, ,178200,4,SEX OFFNS-EXPOSURE/EXPOSING PERSON,0,S MEMORIAL DR,35,KMOV, ,0,MEMORIAL,0,0
19-035590,2019-07,07/24/2019 16:20,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",2000,E DE SOTO AVE,66, , , , ,902584.4,1034505
19-035577,2019-07,07/24/2019 16:30,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,930,HOLLY HILLS AVE,80,CARONDELET FAMILY YMCA, ,930,HOLLY HILLS,889831.3,993186.7
19-035765,2019-07,07/24/2019 16:30,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,4020,PARKER AVE,15, , ,4020,PARKER,890401.3,1006012
19-035566,2019-07,07/24/2019 16:45,Y, , ,1, ,250000,5,LOITERING-BEGGING,375,N EUCLID AVE,38, , , , ,888451,1024627
19-035600,2019-07,07/24/2019 16:50,Y, , ,1, , 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",721,SCHIRMER ST,1, , ,721,SCHIRMER,887479.5,989345.8
19-035567,2019-07,07/24/2019 16:58,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,N KINGSHIGHWAY BLVD / SAINT LO,55, ,ALIAS ST LOUIS AVE/KINGSHIGHWAY, , ,890079.4,1033431
19-036413,2019-07,07/24/2019 17:00,Y, , ,1, , 52212,3,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,1250,S 3RD ST,20, , ,1250,3RD,907790.2,1012551
