Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
19-029795,2019-06,06/24/2019 13:55,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,4255,HAMPTON AVE,8, ,@TARGET,4255,HAMPTON,878653.4,1004650
19-031132,2019-06,06/24/2019 13:55,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4255,HAMPTON AVE,8,TARGET, ,4255,HAMPTON,878653.4,1004650
19-031239,2019-06,06/24/2019 14:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4221,BINGHAM AVE,5, , ,4221,BINGHAM,888092.6,1003351
19-030466,2019-06,06/24/2019 14:15,Y, , ,1, ,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,418,S TUCKER BLVD,35,U-HAUL, ,418,TUCKER,906090.9,1016042
19-029794,2019-06,06/24/2019 14:30,Y, , ,1, ,182999,4,DRUGS-POSSESSION/OTHR UNSPEC DRUG,0,S 6TH ST / GRATIOT ST,35, , , , ,907754.8,1014446
19-029922,2019-06,06/24/2019 15:00,Y, , ,1, , 52322,5,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,5617,ENRIGHT AVE,48, , ,5617,ENRIGHT,882262.8,1027291
19-029807,2019-06,06/24/2019 15:00,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,2921,N NEWSTEAD AVE,56, , ,2921,NEWSTEAD,894344.9,1031037
19-029799,2019-06,06/24/2019 15:00,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,1424,CHOUTEAU AVE,33, , ,1424,CHOUTEAU,904497.5,1014632
19-029805,2019-06,06/24/2019 15:15,Y, , ,1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",4930,CHRISTY BLVD,5, ,@BURLINGTON COAT FACTORY,4930,CHRISTY,884082.3,1001677
19-029990,2019-06,06/24/2019 15:30,Y, , ,1, , 65601,1,"LARCENY-MTR VEH PARTS $500 - $24,999",4447,ITASKA ST,5, , ,4447,ITASKA,885707.3,1001752
19-029938,2019-06,06/24/2019 15:30,Y, , ,1, , 51312,4,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4041,PLEASANT ST,67,HYDE PARK VILLAGE, ,4041,PLEASANT,902107.1,1030212
19-029819,2019-06,06/24/2019 15:51,Y, , ,1, , 43012,1,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,4311,HOLLY HILLS AVE,5, , ,4311,HOLLY HILLS,884847.1,996597.2
19-029819,2019-06,06/24/2019 15:51,Y, , ,1, , 43015,1,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,4311,HOLLY HILLS AVE,5, , ,4311,HOLLY HILLS,884847.1,996597.2
19-030064,2019-06,06/24/2019 16:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5461,DELMAR BLVD,49, , ,5461,DELMAR,883561.5,1027076
19-029984,2019-06,06/24/2019 16:00,Y, , ,1, , 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",4623,GUSTINE AVE,5, , ,4623,GUSTINE,889842.3,999886.1
19-029812,2019-06,06/24/2019 16:28,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4300,COLLEGE AVE,67, , , , ,900645.1,1033336
19-029814,2019-06,06/24/2019 16:38,Y, , ,1, , 43202,5,AGG.ASSAULT-OTH DANG WEP/POL OFFC 2ND DEGREE,4577,WEST PINE BLVD,38, , , , ,889017.7,1022418
19-029814,2019-06,06/24/2019 16:38,Y, , ,1, , 43202,5,AGG.ASSAULT-OTH DANG WEP/POL OFFC 2ND DEGREE,4577,WEST PINE BLVD,38, , , , ,889017.7,1022418
19-029926,2019-06,06/24/2019 16:45,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",3669,BOTANICAL AVE,27, , ,3669,BOTANICAL,893532.6,1010767
19-029821,2019-06,06/24/2019 16:48,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S 7TH ST / I 55 NORTHBOUND,20, , , , ,906806.1,1012405
19-029912,2019-06,06/24/2019 17:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6043,W FLORISSANT AVE,73, ,RESIDENCE,6043,FLORISSANT,891010.7,1047502
19-029838,2019-06,06/24/2019 17:00,Y, , ,1, , 41013,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4592,MANCHESTER AVE,39,JIFFY-LUBE, ,4592,MANCHESTER,887939.2,1016898
19-030161,2019-06,06/24/2019 17:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4227,S 37TH ST,16, , ,4227,37TH,892855.4,1000823
19-029920,2019-06,06/24/2019 17:00,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",4210,DR MARTIN LUTHER KING DR,58, , ,4210,DR MARTIN LUTHER KING,894592.3,1026945
19-029826,2019-06,06/24/2019 17:02,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1600,PINE ST,36,CITY VIEW APARTMENTS, ,1600,PINE,904957.8,1018479
19-029825,2019-06,06/24/2019 17:04,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,I 70 EASTBOUND / SAINT LOUIS A,63, , , , ,907627,1026542
19-029866,2019-06,06/24/2019 17:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4635,ADKINS AVE,5, , ,4635,ADKINS,887990.9,1000902
19-029857,2019-06,06/24/2019 18:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",20,N GRAND BLVD,37,SLU BUSCH STUDENT CENTER, ,20,GRAND,896304.5,1020042
19-029932,2019-06,06/24/2019 18:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5021,ALABAMA AVE,16, , ,5021,ALABAMA,892784.8,996416.6
19-029851,2019-06,06/24/2019 18:00,Y, , ,1, , 43022,6,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 2ND DEGREE,4723,CARTER AVE,69, , ,4723,CARTER,894858.1,1037041
19-029837,2019-06,06/24/2019 18:27,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,CHOUTEAU AVE / S JEFFERSON AVE,32, , , , ,900655.8,1015642
19-029875,2019-06,06/24/2019 18:30,Y, , ,1, ,103000,4,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,500,N GRAND BLVD,77, , ,4338,EVANS,896832.8,1021360
19-029842,2019-06,06/24/2019 18:44,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,901,WASHINGTON AVE,35, , ,901,WASHINGTON,907958,1018887
19-029849,2019-06,06/24/2019 18:45,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,CHEROKEE ST / S JEFFERSON AVE,18, , , , ,898769.5,1005097
19-030068,2019-06,06/24/2019 18:50,Y, , ,1, , 31422,5,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/ATTEMPT,702,N KINGSHIGHWAY BLVD,53,ALDI S,ON PARKING LOT, , ,888036.9,1026405
19-030197,2019-06,06/24/2019 19:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,N 7TH ST / PINE ST,35, , , , ,908335.3,1017522
19-029863,2019-06,06/24/2019 19:10,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1451,N KINGSHIGHWAY BLVD,51,CROWN FOOD MART, , , ,888171.9,1030307
19-029852,2019-06,06/24/2019 19:20,Y, , ,1, ,250000,4,LOITERING-BEGGING,315,N 9TH ST,35, , ,315,9TH,907779.2,1018012
19-029855,2019-06,06/24/2019 19:30,Y, , ,1, ,266510,3,PUBLIC ORDER-TRESPASSING,2600,CHOUTEAU AVE,31, ,@QT - JEFFERSON / CHOUTEAU,2700,CHOUTEAU,900507.7,1015458
19-029858,2019-06,06/24/2019 19:35,Y, , ,1, , 41011,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4007,CASTLEMAN AVE,27, ,FRONT DOOR,4007,CASTLEMAN,892109.5,1012981
19-029854,2019-06,06/24/2019 19:53,Y, , ,1, ,263299,1,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,100,KOELN AVE,2, ,KOELN AVE /  S. BROADWAY, , ,889708,988524.2
19-030837,2019-06,06/24/2019 20:00,Y, , ,1, ,117000,1,FAILURE TO RETURN BORROWED/RENTED VEHICL,5148,EICHELBERGER ST,6, , ,5148,EICHELBERGER,882072.7,1000542
19-030283,2019-06,06/24/2019 20:00,Y, , ,1, , 66701,5,LARCENY-BICYCLES UNDER $500,5956,KINGSBURY AVE,46, , ,5956,KINGSBURY,879090.7,1026270
19-029909,2019-06,06/24/2019 20:00,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,904,S VANDEVENTER AVE,37,QUIK TRIP, ,904,VANDEVENTER,892624.1,1017847
19-029949,2019-06,06/24/2019 20:00,Y, , ,1, , 72140,2,AUTO THEFT-TRUCK/PERM RETNT/ATTEMPT,6661,HANCOCK AVE,9, , ,6661,HANCOCK,876158.3,1007875
19-029869,2019-06,06/24/2019 20:15,Y, , ,1, ,103000,6,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,6124,N BROADWAY,79, , ,6124,BROADWAY,900558.8,1038456
19-029865,2019-06,06/24/2019 20:20,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5517,ERA AVE,76, , ,5517,ERA,889615,1046663
19-029908,2019-06,06/24/2019 20:30,Y, , ,1, , 51322,2,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3806,HUMPHREY ST,15, , ,3806,HUMPHREY,892455.6,1006826
19-029868,2019-06,06/24/2019 20:30,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",500,CHESTNUT ST,35, , , , ,908633.8,1016925
19-029883,2019-06,06/24/2019 21:00,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,9009,RIVERVIEW DR,74, ,RIVERVIEW CICRLE,1325,GRAND,898825.9,1053861
19-029883,2019-06,06/24/2019 21:00,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,9009,RIVERVIEW DR,74, ,RIVERVIEW CICRLE,1325,GRAND,898825.9,1053861
19-029873,2019-06,06/24/2019 21:00,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,4004,W FLORISSANT AVE,68, , ,4004,FLORISSANT,900444.4,1034017
19-029873,2019-06,06/24/2019 21:00,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4004,W FLORISSANT AVE,68, , ,4004,FLORISSANT,900444.4,1034017
19-029900,2019-06,06/24/2019 21:45,Y, , ,1, , 71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,3225,DAKOTA ST,16, , , , ,894011.1,998456.9
19-029906,2019-06,06/24/2019 21:49,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4231,BEETHOVEN AVE,5, , ,4231,BEETHOVEN,887703.4,1002810
19-029930,2019-06,06/24/2019 22:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3630,GASCONADE ST,16, , ,3630,GASCONADE,892899,1000975
19-029976,2019-06,06/24/2019 22:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,4201,LAFAYETTE AVE,28, , ,4201,LAFAYETTE,890664.3,1014220
19-029876,2019-06,06/24/2019 22:25,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,3600,MERAMEC ST,16, , ,4234,DEWEY,893412.4,1000448
19-029958,2019-06,06/24/2019 22:30,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,1820,DICK GREGORY PL,56, , ,1820,DICK GREGORY,891333.4,1029960
19-029879,2019-06,06/24/2019 22:58,Y, , ,1, , 10000,6,HOMICIDE,4843,LABADIE AVE,55, , ,4843,LABADIE,891237.8,1033060
19-029919,2019-06,06/24/2019 23:00,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,7001,PARKWAY LN,88, , ,7001,PARKWAY,874539.4,999333.9
19-029885,2019-06,06/24/2019 23:30,Y, , ,1, , 41011,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3615,POTOMAC ST,15, , , , ,893186,1005276
19-029947,2019-06,06/24/2019 23:30,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5748,ASTRA AVE,73, , ,5748,ASTRA,891543.6,1046955
19-029877,2019-06,06/24/2019 23:30,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,GRAVOIS AVE / POTOMAC ST,19, , , , ,893905.4,1005168
19-029884,2019-06,06/24/2019 23:55,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4019,CALIFORNIA AVE,16, , ,3751,BROADWAY,896624.3,1001071
19-029884,2019-06,06/24/2019 23:55,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4019,CALIFORNIA AVE,16, , ,3751,BROADWAY,896624.3,1001071
19-029884,2019-06,06/24/2019 23:55,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4019,CALIFORNIA AVE,16, , ,3751,BROADWAY,896624.3,1001071
19-029884,2019-06,06/24/2019 23:55,Y, , ,1, , 41021,3,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,4019,CALIFORNIA AVE,16, , ,3751,BROADWAY,896624.3,1001071
19-027231,2019-06,06/25/2009 00:01,Y, , ,1, , 21000,3,RAPE -- FORCIBLE,1000,LASALLE PARK CT,34, , ,1900,OLIVE,0,0
19-029960,2019-06,06/25/2019 00:01,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,3530,OREGON AVE,19, , ,3530,OREGON,896973.3,1004213
19-030021,2019-06,06/25/2019 00:15,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3204,SHENANDOAH AVE,25, , ,3204,SHENANDOAH,896172.9,1010652
19-029886,2019-06,06/25/2019 00:39,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 14TH ST / COLE ST,36, , , , ,906586.9,1020500
19-029893,2019-06,06/25/2019 00:44,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",1523,SWITZER AVE,73, , ,1523,SWITZER,893647.9,1049296
19-029981,2019-06,06/25/2019 01:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,1443,HICKORY LN,33, , ,2639,NATURAL BRIDGE,904245.2,1013903
19-029890,2019-06,06/25/2019 01:20,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3443,MCKEAN AVE,25, , ,3443,MCKEAN,894249.2,1006108
19-029891,2019-06,06/25/2019 01:30,Y, , ,1, , 31422,4,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/ATTEMPT,1000,WASHINGTON AVE,35, ,REAR DOOR,1000,WASHINGTON,907483,1018737
19-029888,2019-06,06/25/2019 01:35,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,5712,COLUMBIA AVE,13, , ,5712,COLUMBIA,881952.8,1011602
19-029892,2019-06,06/25/2019 01:49,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,CARR ST / N TUCKER BLVD,62, , , , ,907290.6,1020689
19-030536,2019-06,06/25/2019 02:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6327,S GRAND BLVD,3, , ,6327,GRAND,888902.4,993937.2
19-029904,2019-06,06/25/2019 02:30,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2121,SALISBURY ST,65, , ,2121,SALISBURY,904514.6,1029201
19-029894,2019-06,06/25/2019 02:41,Y, , ,1, , 52212,3,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,3954,S BROADWAY,18,CHINA KING, ,3954,BROADWAY,898198.6,1001188
19-029898,2019-06,06/25/2019 03:00,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,700,MARKET ST,35, , ,1915,OLIVE,907919.3,1016804
19-029897,2019-06,06/25/2019 03:13,Y, , ,1, , 10000,5,HOMICIDE,4741,CUPPLES PL,55, , , , ,891251.6,1031432
19-029896,2019-06,06/25/2019 03:20,Y, , ,1, , 91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4140,WYOMING ST,15, , ,4140,WYOMING,889572,1007436
19-029901,2019-06,06/25/2019 05:00,Y, , ,1, , 38111,4,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,1119,N TUCKER BLVD,61,MCDONALDS,PARKING LOT,1119,TUCKER,907258.8,1020890
19-029941,2019-06,06/25/2019 05:00,Y, , ,1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,922,PARK AVE,34,ST VINCENT DEPAUL, ,922,PARK,905942.6,1012498
19-030488,2019-06,06/25/2019 06:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,1734,PRESERVATION PL,61, , ,1734,PRESERVATION,906189.8,1022184
19-030077,2019-06,06/25/2019 06:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,7875,GOYA PL,1, , ,7875,GOYA,886366.9,989294.9
19-029910,2019-06,06/25/2019 06:20,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,904,S VANDEVENTER AVE,37,QUIK TRIP, ,904,VANDEVENTER,892624.1,1017847
19-030291,2019-06,06/25/2019 07:00,Y, , ,1, , 67601,6,"LARCENY-FROM BUILDING $500 - $24,999",4421,PENROSE ST,69, , ,4421,PENROSE,896407.1,1034992
19-030023,2019-06,06/25/2019 07:00,Y, , ,1, , 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",4101,GRAVOIS AVE,16,QT - GRAVOIS / CHIPPEWA,@QT - GRAVOIS / CHIPPEWA,4101,GRAVOIS,889849,1003566
19-029998,2019-06,06/25/2019 07:00,Y, , ,1, , 51122,6,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,5478,QUEENS AVE,71, , ,5478,QUEENS,895197.4,1040968
19-029935,2019-06,06/25/2019 07:00,Y, , ,1, , 43016,4,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,2609,RAUSCHENBACH AVE,60, , ,2609,RAUSCHENBACH,904368.9,1025631
19-030048,2019-06,06/25/2019 07:00,Y, , ,1, , 66601,5,"LARCENY-BICYCLES $500 - $24,999",4300,DUNCAN AVE,38, , , , ,890656.4,1020110
19-029974,2019-06,06/25/2019 07:30,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,1504,MENARD ST,34, , ,1504,MENARD,905130.4,1012225
19-030122,2019-06,06/25/2019 08:00,Y, , ,1, , 69711,5,LARCENY-ALL OTHER UNDER $500  /ATTEMPT,54,LEWIS PL,54, , ,54,LEWIS,890249.8,1027251
19-030109,2019-06,06/25/2019 09:00,Y, , ,1, , 32111,6,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,4955,RUSKIN AVE,71, , ,4955,RUSKIN,892528.4,1039693
19-030072,2019-06,06/25/2019 09:00,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",4503,MCPHERSON AVE,38, , ,4503,MCPHERSON,889838.6,1024327
19-031159,2019-06,06/25/2019 09:30,Y, , ,1, ,264100,5,HEALTH-SANITATION VIOL,4042,PAGE BLVD,58, , ,4042,PAGE,895058.9,1025673
19-030018,2019-06,06/25/2019 10:00,Y, , ,1, , 51130,5,BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY,5616,ENRIGHT AVE,48, ,APT 204,5616,ENRIGHT,882262.8,1027291
19-031198,2019-06,06/25/2019 10:00,Y, , ,1, ,103000,3,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,2615,GRAVOIS AVE,24, , ,2615,GRAVOIS,899168.6,1009253
19-029940,2019-06,06/25/2019 10:15,Y, , ,1, ,250000,4,LOITERING-BEGGING,801,N 3RD ST,35, ,STREET/SIDEWALK, , ,909976.6,1018888
19-029942,2019-06,06/25/2019 10:32,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1220,PINE ST,36, , ,1220,PINE,906480.6,1018082
19-029950,2019-06,06/25/2019 10:35,Y, , ,1, , 64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",9025,NEWBY ST,74, , ,9025,NEWBY,895787.6,1051989
19-029951,2019-06,06/25/2019 10:50,Y, , ,1, , 52121,2,BURGLARY-BUSINESS/DAY/UNLAW ENT/OCCUPIED,4959,LINDENWOOD AVE,14, ,APT 1W,4959,LINDENWOOD,884422.3,1004677
19-029954,2019-06,06/25/2019 11:00,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,1408,N KINGSHIGHWAY BLVD,53, , ,1408,KINGSHIGHWAY,888420.4,1030180
19-030166,2019-06,06/25/2019 11:00,Y, , ,1, ,242000,5,DISORDERLY CONDUCT-HARRASSMENT (IF NO THREAT I,4559,SCOTT AVE,38, ,@WASHU NORTH CAMPUS,700,ROSEDALE,888209.3,1020336
19-030163,2019-06,06/25/2019 11:35,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,2525,N VANDEVENTER AVE,56, , ,2525,VANDEVENTER,897534.3,1027498
19-029964,2019-06,06/25/2019 11:55,Y, , ,1, ,266510,3,PUBLIC ORDER-TRESPASSING,1408,S 10TH ST,34,ST. VINCENT DEPAUL,CHURCH,1408,10TH,905682.5,1012237
19-030357,2019-06,06/25/2019 12:00,Y, , ,1, ,115100,5,FRAUD-STEALING BY DECEIT/OVER $150,4555,WASHINGTON BLVD,38, , ,4815,NORTHLAND,890450,1025416
19-029968,2019-06,06/25/2019 12:00,Y, , ,1, , 62601,4,"LARCENY-PURSESNATCH $500-$24,999",710,OFALLON ST,62, , ,1208,8TH,909288.7,1021030
19-030000,2019-06,06/25/2019 12:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1514,MONTGOMERY ST,60, , ,1514,MONTGOMERY,905842,1025427
19-030079,2019-06,06/25/2019 12:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,5755,WINONA AVE,7, , ,5755,WINONA,879854.1,1004629
19-030580,2019-06,06/25/2019 12:00,Y, , ,1, ,115100,5,FRAUD-STEALING BY DECEIT/OVER $150,6003,CLEMENS AVE,48, , ,6003,CLEMENS,879327.5,1028319
19-029962,2019-06,06/25/2019 12:11,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,S 11TH ST. / I64 EASTBOUND,35, ,@MUNY,1,THEATRE,0,0
19-029969,2019-06,06/25/2019 12:15,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
19-029983,2019-06,06/25/2019 12:30,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,6550,GOVERNMENT DR,82, , ,1,GOVERNMENT,877948.9,1021050
19-029989,2019-06,06/25/2019 12:30,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",4577,WEST PINE BLVD,38, , ,4577,WEST PINE,889017.7,1022418
19-030025,2019-06,06/25/2019 12:45,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,6001,W FLORISSANT AVE,73, , ,6001,FLORISSANT,891175.6,1047253
19-029975,2019-06,06/25/2019 12:55,Y, , ,1, , 41013,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1620,UNION BLVD,52, ,ZX GAS STATION, , ,886883.8,1031770
19-029978,2019-06,06/25/2019 12:58,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4222,E KOSSUTH AVE,68, , ,4222,KOSSUTH,897631.7,1033342
19-030070,2019-06,06/25/2019 13:12,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4949,BARNES JEWISH HOSPITAL PLZ,38, , ,4949, ,887396.8,1020150
19-029995,2019-06,06/25/2019 13:23,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5120,THEKLA AVE,71, , ,5120,THEKLA,893415.4,1040260
19-030027,2019-06,06/25/2019 13:30,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,1300,HAMPTON AVE,41, , ,1300,HAMPTON,881049.3,1016894
19-029982,2019-06,06/25/2019 13:36,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4625,IDAHO AVE,16,UNKNOWN NEIGHBORHOOD,UNKNOWN LOCATION ON VIRGINIA AVE.,4625,IDAHO,893373.8,997971.8
19-030177,2019-06,06/25/2019 14:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,1411,SWITZER AVE,74, , ,1411,SWITZER,894352.6,1048847
19-030115,2019-06,06/25/2019 14:30,Y, , ,1, , 51122,4,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,200,N 4TH ST,35,CROWNE PLAZA DOWNTOWN, ,200,4TH,909518.1,1017323
19-029987,2019-06,06/25/2019 14:45,Y, , ,1, , 41014,6,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,3700,CLARENCE AVE,56, , , , ,895889.4,1032596
19-030014,2019-06,06/25/2019 15:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2860,ARLINGTON AVE,50, , ,2860,ARLINGTON,887417,1034759
19-029991,2019-06,06/25/2019 15:03,Y, , ,1, ,182130,6,DRUGS-POSSESSION/HEROIN,5500,W FLORISSANT AVE,72, , , , ,893600.3,1043342
19-029996,2019-06,06/25/2019 15:15,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5096,MINERVA AVE,51, , ,5096,MINERVA,887048.3,1029639
19-030001,2019-06,06/25/2019 15:20,Y, , ,1, ,182999,6,DRUGS-POSSESSION/OTHR UNSPEC DRUG,6101,LILLIAN AVE,76, , , , ,888516.6,1044027
19-030013,2019-06,06/25/2019 15:21,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5096,MINERVA AVE,51, , ,5096,MINERVA,887048.3,1029639
