Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
19-047551,2019-09,09/23/2019 11:00,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",8683,ORIOLE AVE,74, , ,8683,ORIOLE,894603.4,1049357
19-047539,2019-09,09/23/2019 11:08,Y, , ,1, ,250000,2,LOITERING-BEGGING,0,I 64 EASTBOUND / S KINGSHIGHWA,40, , , , ,887218.9,1018721
19-047540,2019-09,09/23/2019 11:19,Y, , ,1, ,250000,2,LOITERING-BEGGING,0,HAMPTON AVE / I 64 WESTBOUND,41, , , , ,881198,1018837
19-047590,2019-09,09/23/2019 11:31,Y, , ,1, ,115100,2,FRAUD-STEALING BY DECEIT/OVER $150,3624,RUSSELL AVE,27, , ,3624,RUSSELL,894195.1,1012250
19-047552,2019-09,09/23/2019 11:35,Y, , ,1, ,182400,3,DRUGS-POSSESSION/MARIJUANA,2657,ARMAND PL,24, ,IN BUSHS OUTSIDE OF SUSPECTS RESIDEN, , ,899273.8,1010664
19-047547,2019-09,09/23/2019 11:36,Y, , ,1, ,250000,2,LOITERING-BEGGING,901,S VANDEVENTER AVE,39, , , , ,892021.8,1017877
19-047677,2019-09,09/23/2019 11:55,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4010,PENNSYLVANIA AVE,16, , ,3014,THOMAS,895820.9,1001279
19-048233,2019-09,09/23/2019 11:55,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,200,S BROADWAY,35, , ,10,BROADWAY,908743.9,1016075
19-047809,2019-09,09/23/2019 12:09,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5920,ERA AVE,73, , ,5920,ERA,890938,1048670
19-047558,2019-09,09/23/2019 12:16,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,HOLLY HILLS AVE / MICHIGAN AVE,1, , ,401,HOLLY HILLS,891458.3,992099.3
19-047568,2019-09,09/23/2019 12:17,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3803,KEOKUK ST,16, , ,3803,KEOKUK,891621.8,1002732
19-047561,2019-09,09/23/2019 12:18,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",5145,TERRY AVE,52, , ,5145,TERRY,888901,1033788
19-047559,2019-09,09/23/2019 12:37,Y, , ,1, , 92000,2,SIMPLE ASSAULT-HARRASSMENT,3125,S KINGSHIGHWAY BLVD,13, ,@SCHOOL - CENTRAL VPA,3125,KINGSHIGHWAY,885608.9,1009040
19-047567,2019-09,09/23/2019 12:50,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,0,PONTIAC SQUARE PARK,21, ,@PONTIAC SQUARE PARK, , ,904140.3,1009450
19-047557,2019-09,09/23/2019 12:50,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,4930,CHRISTY BLVD,5,BIG LOTS, ,4930,KINGSHIGHWAY,884082.3,1001677
19-047609,2019-09,09/23/2019 13:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2921,N NEWSTEAD AVE,56, , ,2921,NEWSTEAD,894344.9,1031037
19-047766,2019-09,09/23/2019 13:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,916,BATES ST,1, , , , ,891294.1,995276.8
19-047562,2019-09,09/23/2019 13:03,Y, , ,1, ,250000,2,LOITERING-BEGGING,901,S VANDEVENTER AVE,39, , , , ,892021.8,1017877
19-047807,2019-09,09/23/2019 13:30,Y, , ,1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3200,PESTALOZZI ST,25, , ,3200,PESTALOZZI,895870.1,1008696
19-047589,2019-09,09/23/2019 13:30,Y, , ,1, ,152200,4,WEAPONS-CITY VIOL/DISCHRGING IN CITY,1728,PRESERVATION PL,61, , ,1733,PRESERVATION,906189.8,1022184
19-047597,2019-09,09/23/2019 13:43,Y, , ,1, , 43011,4,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 1ST DEGREE,3122,PRAIRIE AVE,59, , ,3122,PRAIRIE,899686.6,1029433
19-047579,2019-09,09/23/2019 13:43,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,MARCUS AVE / NATURAL BRIDGE AV,56, ,INTERSECTION, , ,893235.9,1034032
19-047581,2019-09,09/23/2019 13:45,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,6850,GRAVOIS AVE,4, , , , ,881763.6,996481.5
19-047580,2019-09,09/23/2019 13:48,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3117,THOMAS ST,77, , , , ,899287.4,1023446
19-049195,2019-09,09/23/2019 14:00,Y, , ,1, ,115100,2,FRAUD-STEALING BY DECEIT/OVER $150,1216,S BOYLE AVE,39, , ,1216,BOYLE,890627.2,1016860
19-047730,2019-09,09/23/2019 14:00,Y, , ,1, , 73313,3,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,2258,INDIANA AVE,23, , ,2258,INDIANA,899975.2,1010351
19-047586,2019-09,09/23/2019 14:10,Y, , ,1, , 41013,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,6900,GRAVOIS AVE,4, ,@QT - GRAVOIS / LOUGHBOROUGH, , ,881785.8,996419.9
19-047595,2019-09,09/23/2019 14:11,Y, , ,1, , 51121,3,BURGLARY-RESIDENCE/DAY/UNLAW ENT/OCCUPIED,1844,S 10TH ST,21, , , , ,904480.1,1010829
19-047685,2019-09,09/23/2019 14:13,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,904,S VANDEVENTER AVE,37,QUIK TRIP, ,904,VANDEVENTER,892624.1,1017847
19-047683,2019-09,09/23/2019 14:24,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,904,S VANDEVENTER AVE,37,QUIK TRIP, ,904,VANDEVENTER,892624.1,1017847
19-048494,2019-09,09/23/2019 14:28,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,904,S VANDEVENTER AVE,37,QUIK TIRP, ,904,VANDEVENTER,892624.1,1017847
19-047599,2019-09,09/23/2019 14:50,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,S KINGSHIGHWAY BLVD / S VANDEV,13, , , , ,886603.8,1011974
19-047611,2019-09,09/23/2019 15:00,Y, , ,1, , 43013,2,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,3631,S SPRING AVE,15, , ,3631,SPRING,892104.9,1004057
19-047630,2019-09,09/23/2019 15:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,4324,ARSENAL ST,15, , ,4324,ARSENAL,888177.6,1008999
19-047653,2019-09,09/23/2019 15:00,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",5356,ARLINGTON AVE,71, , ,5356,ARLINGTON,893249.1,1041686
19-047849,2019-09,09/23/2019 15:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,8971,HALLS FERRY RD,74, , ,4536,ARLINGTON,894664.5,1051378
19-047600,2019-09,09/23/2019 15:07,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,MAFFITT AVE / UNION BLVD,52, , , , ,887874.6,1033805
19-048435,2019-09,09/23/2019 15:15,Y, , ,1, ,115100,3,FRAUD-STEALING BY DECEIT/OVER $150,1010,DILLON CT,33, , ,1010,DILLON,904150.5,1014727
19-047602,2019-09,09/23/2019 15:24,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,420,N 6TH ST,35, ,ST LOUIS PRKING EAST GARAGE,420,6TH,908992.6,1018056
19-047607,2019-09,09/23/2019 15:30,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,3859,GRAVOIS AVE,15,RAINBOW, ,3859,GRAVOIS,891583.8,1004871
19-047684,2019-09,09/23/2019 15:59,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,904,S VANDEVENTER AVE,37,QUIK TRIP, ,904,VANDEVENTER,892624.1,1017847
19-047623,2019-09,09/23/2019 16:35,Y, , ,1, , 72113,2,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,5200,PERNOD AVE,14,PREMIUM AUTO REPAIR, ,5200,PERNOD,883383.9,1005569
19-047645,2019-09,09/23/2019 16:40,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,8541,CHURCH RD,74, ,1ST FLR,8541,CHURCH,896258.3,1049816
19-047626,2019-09,09/23/2019 16:42,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / E CARRIE AVE,79, , , , ,900400.6,1038447
19-047633,2019-09,09/23/2019 16:45,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,7460,HAMPTON AVE,6, ,METRO BUS CENTER, , ,879110.9,994547.7
19-047633,2019-09,09/23/2019 16:45,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,7460,HAMPTON AVE,6, ,METRO BUS CENTER, , ,879110.9,994547.7
19-047732,2019-09,09/23/2019 16:45,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,910,N 10TH ST,35, , ,910,10TH,907934.1,1019796
19-047629,2019-09,09/23/2019 16:55,Y, , ,1, ,229999,1,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,0,S BROADWAY / COURTOIS ST,2,SAINT LOUIS SQUARE PARK,PARK, , ,888998.6,987731.4
19-047707,2019-09,09/23/2019 17:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,205,N 9TH ST,35, , ,205,9TH,907619.9,1017799
19-048129,2019-09,09/23/2019 17:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,811,N 9TH ST,35, ,@HOTEL- HOLIDAY INN SELECT,811,9TH,908092,1019473
19-048052,2019-09,09/23/2019 17:00,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",5058,NORTHLAND AVE,52, , ,5058,NORTHLAND,888894.9,1032740
19-047625,2019-09,09/23/2019 17:00,Y, , ,1, ,250000,4,LOITERING-BEGGING,400,CONVENTION PZ,35, , , , ,909665.2,1018855
19-047882,2019-09,09/23/2019 17:00,Y, , ,1, , 69711,4,LARCENY-ALL OTHER UNDER $500  /ATTEMPT,4337,STRODTMAN PL,66, , ,4337,STRODTMAN,903432.2,1032247
19-047640,2019-09,09/23/2019 17:05,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,2027,AGNES AVE,65, , ,2027,AGNES,905186.9,1028441
19-047638,2019-09,09/23/2019 17:12,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,3920,HAMPTON AVE,14, ,WALGREENS,3920,HAMPTON,879176.4,1005385
19-047636,2019-09,09/23/2019 17:25,Y, , ,1, ,266510,6,PUBLIC ORDER-TRESPASSING,7557,HALL ST,74,PICK N PULL, ,7557,HALL,898564.8,1045187
19-048217,2019-09,09/23/2019 17:30,Y, , ,1, , 63601,6,"LARCENY-SHOPLIFT $500 - $24,999",11005,RIVERVIEW DR,75,MOTO MART, ,11005,RIVERVIEW,910791.1,1068274
19-047648,2019-09,09/23/2019 17:38,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,BATES ST / PENNSYLVANIA AVE,1, , , , ,893782.1,993788.1
19-047650,2019-09,09/23/2019 17:40,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",6413,CLAYTON AVE,42,HEAVY RIFF BREWING CO, ,6413,CLAYTON,879207.7,1017921
19-047647,2019-09,09/23/2019 17:48,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,RIVERVIEW BLVD / SWITZER AVE,74, , , , ,893870.3,1049113
19-047643,2019-09,09/23/2019 17:51,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,S BOYLE AVE / FOREST PARK AVE,38, , , , ,891067.1,1020901
19-047936,2019-09,09/23/2019 18:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4489,SAN FRANCISCO AVE,69, , ,4489,SAN FRANCISCO,894931.3,1033751
19-047763,2019-09,09/23/2019 18:00,Y, , ,1, , 64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",6080,W FLORISSANT AVE,76, , ,6080,FLORISSANT,890681.8,1047607
19-048051,2019-09,09/23/2019 18:00,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",2312,ALLEN AVE,23, , ,2312,ALLEN,900107.1,1011621
19-048485,2019-09,09/23/2019 18:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,7874,GERMANIA ST,1, ,APT C,7874,GERMANIA,885923.6,989660.5
19-047649,2019-09,09/23/2019 18:15,Y, , ,1, ,229999,1,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,7701,S BROADWAY,2, , , , ,889095.4,988003.7
19-047676,2019-09,09/23/2019 18:30,Y, , ,1, , 41013,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5028,ENRIGHT AVE,53, , , , ,887827,1026604
19-047654,2019-09,09/23/2019 18:37,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,ADKINS AVE / TAFT AVE,5, , , , ,888689.3,1001689
19-047881,2019-09,09/23/2019 19:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5726,REBER PL,13, , ,5726,REBER,881672.5,1010661
19-047657,2019-09,09/23/2019 19:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4251,VIRGINIA AVE,16, , ,4251,VIRGINIA,894257.9,1000062
19-047660,2019-09,09/23/2019 19:00,Y, , ,1, , 51212,6,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,4118,W CARTER AVE,68, , ,4114,CARTER,898855.1,1034291
19-047661,2019-09,09/23/2019 19:20,Y, , ,1, ,151130,5,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,4949,BARNES JEWISH HOSPITAL PLZ,38, ,@BARNES JEWISH HOSPITAL,4949, ,887396.8,1020150
19-047680,2019-09,09/23/2019 19:25,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",529,CHESTNUT ST,35, , , , ,908732.9,1017197
19-047692,2019-09,09/23/2019 19:30,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,400,BARTON ST,20,YRC FREIGHT,PARKING LOT,400,BARTON,904758.4,1007636
19-047664,2019-09,09/23/2019 19:35,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,1635,WASHINGTON AVE,36, , ,1635,WASHINGTON,905008.9,1019615
19-047671,2019-09,09/23/2019 19:40,Y, , ,1, ,266510,6,PUBLIC ORDER-TRESPASSING,5970,ASTRA AVE,73,VICTIMS RESIDENCE, ,5970,ASTRA,891620.9,1047419
19-047675,2019-09,09/23/2019 19:40,Y, , ,1, , 10000,5,HOMICIDE,4851,HAMMETT PL,55, , ,4851,HAMMETT,890200.3,1031326
19-047675,2019-09,09/23/2019 19:40,Y, , ,1, , 10000,5,HOMICIDE,4851,HAMMETT PL,55, , ,4851,HAMMETT,890200.3,1031326
19-047737,2019-09,09/23/2019 19:45,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,5047,WATERMAN BLVD,38, , ,5047,WATERMAN,887084.1,1025141
19-047741,2019-09,09/23/2019 19:45,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",1426,COLLINS AVE,64, , ,1426,COLLINS,910378.6,1021594
19-047665,2019-09,09/23/2019 19:50,Y, , ,1, , 38111,4,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,1621,OFALLON ST,61, , ,1621,OFALLON,905421.5,1022269
19-047662,2019-09,09/23/2019 19:51,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,GRAVOIS AVE / GUSTINE AVE,15, , , , ,891279.4,1004299
19-048022,2019-09,09/23/2019 20:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,8581,DRURY LN,73, , ,8581,DRURY,892733.1,1049327
19-047673,2019-09,09/23/2019 20:23,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1423,ANGELRODT ST,65, ,STREET,1423,ANGELRODT,906374.5,1028646
19-047857,2019-09,09/23/2019 20:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N GARRISON AVE / OLIVE ST,37, , ,3016,LOCUST,899601.8,1020103
19-047670,2019-09,09/23/2019 20:30,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,BATES ST / VIRGINIA AVE,1, , , , ,892799.3,994438.8
19-047981,2019-09,09/23/2019 20:36,Y, , ,1, ,266510,1,PUBLIC ORDER-TRESPASSING,5348,ITASKA ST,7, , ,5348,ITASKA,881806.6,1001555
19-047678,2019-09,09/23/2019 20:45,Y, , ,1, , 10000,6,HOMICIDE,8612,HALLS FERRY RD,74,RIVERVIEW APARTMENTS,APARTMENT,8612,HALLS FERRY,895810.5,1049854
19-047728,2019-09,09/23/2019 21:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5748,GOODFELLOW BLVD,76, , ,5748,GOODFELLOW,889900.9,1048041
19-047686,2019-09,09/23/2019 21:15,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,5471,LOUGHBOROUGH AVE,6, ,CITY STREET,5471,LOUGHBOROUGH,879180.6,998005
19-047723,2019-09,09/23/2019 21:30,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5444,RUSKIN AVE,71, , ,5444,RUSKIN,894704.7,1041087
19-047679,2019-09,09/23/2019 21:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3629,MICHIGAN AVE,19, , ,3629,MICHIGAN,895387.9,1003838
19-047681,2019-09,09/23/2019 21:49,Y, , ,1, , 10000,5,HOMICIDE,1452,HAMILTON AVE,78, , , , ,882188.8,1033725
19-047836,2019-09,09/23/2019 22:00,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",5953,COLUMBIA AVE,11, , ,5953,COLUMBIA,880780.2,1011794
19-047694,2019-09,09/23/2019 22:30,Y, , ,1, , 64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",6124,N BROADWAY,79,LOVE S TRAVEL STOP, ,4500,BROADWAY,900558.8,1038456
19-047718,2019-09,09/23/2019 22:30,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2917,PESTALOZZI ST,25, , ,2917,PESTALOZZI,897047.1,1008603
19-047693,2019-09,09/23/2019 22:30,Y, , ,1, , 64711,1,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,7312,MINNESOTA AVE,2, , ,7312,MINNESOTA,889559.6,989327.6
19-047843,2019-09,09/23/2019 22:30,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4464,S SPRING AVE,16, , ,4454,SPRING,891038.8,999988
19-047687,2019-09,09/23/2019 22:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5055,QUEENS AVE,71, , ,5058,QUEENS,893320.4,1039663
19-047689,2019-09,09/23/2019 22:45,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",711,N EUCLID AVE,53, ,APT 214,711,EUCLID,888503.4,1026317
19-047770,2019-09,09/23/2019 23:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,3276,SULPHUR AVE,14, , ,3276,SULPHUR,880239.8,1008048
19-047721,2019-09,09/23/2019 23:00,Y, , ,1, , 71030,6,AUTO THEFT-PERM RETNT/JOY RIDE,4610,LEXINGTON AVE,56, , ,4610,LEXINGTON,893643.8,1033165
19-047691,2019-09,09/23/2019 23:38,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4838,HAMMETT PL,55, ,EAST ALLEY,5,HAMMETT,890350.4,1031194
19-047690,2019-09,09/23/2019 23:55,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5606,DELMAR BLVD,47, , ,5606,DELMAR,882276.3,1026865
19-047710,2019-09,09/24/2019 00:01,Y, , ,1, , 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",3965,MERAMEC ST,16, , ,3965,MERAMEC,890774.9,1002238
19-047735,2019-09,09/24/2019 01:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4959,REBER PL,13, , ,4959,REBER,885710.3,1010382
19-047878,2019-09,09/24/2019 01:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4059,CALIFORNIA AVE,16, , ,4059,CALIFORNIA,896562.9,1000688
19-047837,2019-09,09/24/2019 01:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3279,SULPHUR AVE,14, , ,3279,SULPHUR,880389.4,1008226
19-047705,2019-09,09/24/2019 01:30,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5934,SCANLAN AVE,14, , ,5934,SCANLAN,880725.8,1008972
19-047704,2019-09,09/24/2019 01:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2933,JAMES COOL PAPA BELL AVE,59, , ,2933,JAMES COOL PAPA BELL,900653.3,1023095
19-047697,2019-09,09/24/2019 01:33,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1212,WASHINGTON AVE,36,HAIR OF THE DOG TAVERN, , , ,906794.4,1019094
19-047695,2019-09,09/24/2019 01:34,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,ARSENAL ST / S JEFFERSON AVE,22, , , , ,899098.9,1007153
19-047699,2019-09,09/24/2019 01:40,Y, , ,1, ,266510,1,PUBLIC ORDER-TRESPASSING,8020,VULCAN ST,2, ,VACANT RESIDENCE.,8020,VULCAN,889204.4,986521.8
19-047698,2019-09,09/24/2019 01:59,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,400,S KINGSHIGHWAY BLVD,38, ,@CHILDRENS HOSP,400,KINGSHIGHWAY,887074.8,1020998
19-047714,2019-09,09/24/2019 02:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,400,N 11TH ST,35, , ,400,11TH,907358.9,1018534
19-047746,2019-09,09/24/2019 02:30,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,3237,NEBRASKA AVE,30, , ,3237,NEBRASKA,896777.9,1006226
19-047700,2019-09,09/24/2019 04:00,Y, , ,1, ,182400,1,DRUGS-POSSESSION/MARIJUANA,5236,LOUGHBOROUGH AVE,6, ,1FL EAST,5236,LOUGHBOROUGH,880396,997273.4
19-047701,2019-09,09/24/2019 05:36,Y, , ,1, ,266510,1,PUBLIC ORDER-TRESPASSING,6900,GRAVOIS AVE,4,QUIKTRIP,@QT - GRAVOIS / LOUGHBOROUGH,6900,GRAVOIS,881785.8,996419.9
19-047776,2019-09,09/24/2019 06:30,Y, , ,1, , 73313,3,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,2356,MENARD ST,21, , ,2356,MENARD,903392.7,1008693
19-047758,2019-09,09/24/2019 06:44,Y, , ,1, ,152200,3,WEAPONS-CITY VIOL/DISCHRGING IN CITY,3432,PENNSYLVANIA AVE,19, , ,3432,PENNSYLVANIA,896429.6,1004966
19-047709,2019-09,09/24/2019 06:45,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
19-047851,2019-09,09/24/2019 06:45,Y, , ,1, , 51112,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4425,HARRIS AVE,68, ,DOWNSTAIRS APT,4425,HARRIS,898781.8,1034794
19-047759,2019-09,09/24/2019 06:46,Y, , ,1, ,152200,3,WEAPONS-CITY VIOL/DISCHRGING IN CITY,3446,PENNSYLVANIA AVE,19, , ,3446,PENNSYLVANIA,896405.9,1004823
19-047715,2019-09,09/24/2019 07:00,Y, , ,1, , 51111,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/OCCUPIED,4708,KOSSUTH AVE,69, , ,4708,KOSSUTH,893864.1,1035411
19-047813,2019-09,09/24/2019 07:30,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",0,I 44 WESTBOUND / S KINGSHIGHWA,39, , , , ,886944.1,1014117
19-047858,2019-09,09/24/2019 07:30,Y, , ,1, , 73313,2,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,3128,MORGANFORD RD,15, , ,3128,MORGANFORD,888510.8,1008665
19-047858,2019-09,09/24/2019 07:30,Y, , ,1, , 73313,2,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,3128,MORGANFORD RD,15, , ,3128,MORGANFORD,888510.8,1008665
19-047717,2019-09,09/24/2019 07:36,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3320,ARSENAL ST,25, , , , ,895251.8,1008099
19-047768,2019-09,09/24/2019 07:40,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4601,MCMILLAN AVE,54, , ,4601,MCMILLAN,890479.4,1027077
19-047722,2019-09,09/24/2019 07:40,Y, , ,1, , 43016,4,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,2014,PALM ST,63, , ,2014,PALM,905266.3,1027765
19-047722,2019-09,09/24/2019 07:40,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2014,PALM ST,63, , ,2014,PALM,905266.3,1027765
19-047719,2019-09,09/24/2019 07:55,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4402,NATURAL BRIDGE AVE,56,COMMERCE BANK,BUISNESS, , ,895263.6,1032809
19-047740,2019-09,09/24/2019 07:59,Y, , ,1, ,182260,1,DRUGS-POSSESSION/METHAMPHETAMINE,3621,MARCELINE TER,16, , , , ,892098.1,998440.3
19-049123,2019-09,09/24/2019 08:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4060,OLEATHA AVE,15, , ,4060,OLEATHA,889914.1,1005161
19-047962,2019-09,09/24/2019 08:30,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,7122,WHALEY PL,4, , ,7122,WHALEY,883959.3,993923.4
19-047764,2019-09,09/24/2019 08:45,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,1004,N JEFFERSON AVE,61, ,@CARR LANE VPA SCHOOL,1004,JEFFERSON,902535.7,1021759
19-047727,2019-09,09/24/2019 08:47,Y, , ,1, ,250000,2,LOITERING-BEGGING,0,I 64 EASTBOUND / S KINGSHIGHWA,40, , , , ,887218.9,1018721
