Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
19-041921,2019-08,08/24/2019 03:00,Y, , ,1, ,152200,3,WEAPONS-CITY VIOL/DISCHRGING IN CITY,3814,LOUISIANA,16, , ,3814,LOUISIANA,0,0
19-041497,2019-08,08/24/2019 03:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,I 44 EASTBOUND / WALNUT ST,35, , , , ,909432,1016184
19-041494,2019-08,08/24/2019 03:14,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,5447,ELIZABETH AVE,12, , , , ,883195.1,1012414
19-041496,2019-08,08/24/2019 03:23,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,5803,S GRAND BLVD,3, , , , ,889864.6,995315.9
19-041500,2019-08,08/24/2019 03:45,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5526,ETZEL AVE,48, , ,5526,ETZEL,883822.8,1030435
19-041511,2019-08,08/24/2019 04:00,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",1012,GEYER AVE,21, , ,1012,GEYER,904118.8,1010593
19-041501,2019-08,08/24/2019 04:25,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,3654,NEOSHO ST,16, , ,3654,NEOSHO,891641.6,998875.3
19-041506,2019-08,08/24/2019 04:30,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4100,S BROADWAY,18, , ,3933,BROADWAY,898037.7,1000512
19-041960,2019-08,08/24/2019 04:49,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4820,MAFFITT AVE,55, , ,4820,MAFFITT,890992.4,1032109
19-041534,2019-08,08/24/2019 05:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2002,N MARKET ST,60, , ,2002,MARKET,904716.1,1024805
19-041939,2019-08,08/24/2019 06:43,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4403,HOLLY AVE,68, , ,4403,HOLLY,897633.1,1035372
19-041752,2019-08,08/24/2019 07:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,1208,N EUCLID AVE,53, , ,1208,EUCLID,888966.5,1028710
19-041512,2019-08,08/24/2019 07:00,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",6718,IDAHO AVE,1, , ,6718,IDAHO,889548.4,991773.4
19-041512,2019-08,08/24/2019 07:00,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",6718,IDAHO AVE,1, , ,6718,IDAHO,889548.4,991773.4
19-041977,2019-08,08/24/2019 08:00,Y, , ,1, , 52112,5,BURGLARY-BUSINESS/DAY/FORCE ENT/UNOCCUPIED,5370,PERSHING AVE,47, , ,5370,PERSHING,883875.9,1024655
19-042571,2019-08,08/24/2019 08:00,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",5934,NATURAL BRIDGE AVE,50, , ,5934,NATURAL BRIDGE,884791.2,1039260
19-042664,2019-08,08/24/2019 08:00,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",4009,MCDONALD AVE,15, , ,4009,MCDONALD,890579.5,1006506
19-041520,2019-08,08/24/2019 08:00,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,4735,GOETHE AVE,6, , ,4735,GOETHE,883355.9,998615.7
19-041518,2019-08,08/24/2019 08:04,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3506,KINGSLAND CT,16, ,NEIGHBORHOOD,3506,KINGSLAND,893562.5,999984.4
19-041522,2019-08,08/24/2019 08:49,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,N COMPTON AVE / SCHOOL ST,77, , , , ,899033.2,1022730
19-041529,2019-08,08/24/2019 08:55,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,5433,SOUTHWEST AVE,13, ,FAMILY DOLLAR, , ,883262.9,1011221
19-041954,2019-08,08/24/2019 10:00,Y, , ,1, , 65601,5,"LARCENY-MTR VEH PARTS $500 - $24,999",1437,TEMPLE PL,78, , ,1437,TEMPLE,883530.3,1032566
19-041537,2019-08,08/24/2019 10:00,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4555,MCMILLAN AVE,54, , ,4555,MCMILLAN,890677.1,1026988
19-042125,2019-08,08/24/2019 10:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3974,UTAH ST,15, , ,3974,UTAH,890760.4,1006640
19-041525,2019-08,08/24/2019 10:08,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,721,N TUCKER BLVD,36,SHELL, ,721,TUCKER,906857.6,1019492
19-041536,2019-08,08/24/2019 10:42,Y, , ,1, ,266510,1,PUBLIC ORDER-TRESPASSING,7844,RIO TINTO PL,1,SOUTHWEST CROSSING,APT G,7844,RIO TINTO,886223.6,989729.1
19-041538,2019-08,08/24/2019 10:46,Y, , ,1, , 91303,4,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,0,DR MARTIN LUTHER KING DR / GAM,59, , , , ,900207.5,1022490
19-042837,2019-08,08/24/2019 11:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,3008,WATSON RD,11, , ,3008,WATSON,879990.8,1010434
19-041574,2019-08,08/24/2019 11:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1472,CLARA AVE,78, , ,1472,CLARA,884137.3,1032636
19-041539,2019-08,08/24/2019 11:21,Y, , ,1, ,250000,4,LOITERING-BEGGING,900,N BROADWAY,35, , , , ,909611.1,1019374
19-041547,2019-08,08/24/2019 11:30,Y, , ,1, , 51122,6,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,825,CANAAN AVE,74, , ,825,CANAAN,897262.9,1051310
19-041608,2019-08,08/24/2019 11:40,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",4868,FARLIN AVE,69, , ,4868,FARLIN,892723.5,1035672
19-041551,2019-08,08/24/2019 11:50,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,0,S JEFFERSON AVE / SIDNEY ST,23, , , , ,899462.4,1009422
19-042380,2019-08,08/24/2019 12:00,Y, , ,1, , 51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3857,FEDERER PL,3, , ,3857,FEDERER,887636.3,995127.5
19-041599,2019-08,08/24/2019 12:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,4533,LABADIE AVE,56, , ,4533,LABADIE,893386.4,1031860
19-041556,2019-08,08/24/2019 12:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4204,ELLENWOOD AVE,5, , ,4204,ELLENWOOD,887794.5,1001751
19-041627,2019-08,08/24/2019 12:00,Y, , ,1, , 51112,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,1106,GRATTAN ST,33, , ,1106,GRATTAN,903650.1,1014306
19-041561,2019-08,08/24/2019 12:10,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2926,CALIFORNIA AVE,30,NA,STREET,2926,CALIFORNIA,897914,1007991
19-041548,2019-08,08/24/2019 12:21,Y, , ,1, ,250000,3,LOITERING-BEGGING,400,E VIRGINIA AVE,16, , , , ,0,0
19-042787,2019-08,08/24/2019 13:00,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,51,WILLMORE RD,8, , ,51,WILLMORE,875145.9,999217.1
19-041560,2019-08,08/24/2019 13:00,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4101,S GRAND BLVD,16,PALACIOS MEXICAN RESTAURANT, ,4101,GRAND,893147.1,1000990
19-042150,2019-08,08/24/2019 13:00,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,3616,N MARKET ST,59, , ,919,JEFFERSON,899069,1026100
19-041573,2019-08,08/24/2019 13:00,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5242,WABADA AVE,52, , ,5242,WABADA,887622.7,1032620
19-042111,2019-08,08/24/2019 13:00,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4371,WEST PINE BLVD,38, , ,4371,WEST PINE,890563.6,1022011
19-041587,2019-08,08/24/2019 13:00,Y, , ,1, , 71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,3555,BINGHAM AVE,16, , ,3555,BINGHAM,893232,1000022
19-041563,2019-08,08/24/2019 13:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,RIVERVIEW DR / SPRING GARDEN D,75, , , , ,906550.1,1060949
19-041572,2019-08,08/24/2019 13:50,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,2601,OHIO AVE,24, , ,2601,OHIO,898619.9,1009468
19-041571,2019-08,08/24/2019 13:55,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,5423,ODELL ST,13, , ,5423,ODELL,883092.5,1010189
19-041576,2019-08,08/24/2019 14:00,Y, , ,1, , 92000,2,SIMPLE ASSAULT-HARRASSMENT,3427,S KINGSHIGHWAY BLVD,14, ,@UNCLE BILLS PANCAKE HOUSE,3427,KINGSHIGHWAY,885597.1,1006290
19-041898,2019-08,08/24/2019 14:00,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,I 44 WESTBOUND / I 55 SOUTHBOU,21, , ,910,LAMI,904633.8,1011575
19-041580,2019-08,08/24/2019 14:25,Y, , ,1, , 10000,6,HOMICIDE,5055,WREN AVE,72, , ,5055,WREN,890705.5,1043363
19-041584,2019-08,08/24/2019 14:25,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,ARLINGTON AVE / LILLIAN AVE,71, , ,4014,UNION,891809.6,1040788
19-042183,2019-08,08/24/2019 14:38,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,36,MARYLAND PLZ,38,AG JEANS, ,36,MARYLAND,888022.6,1023766
19-041581,2019-08,08/24/2019 14:40,Y, , ,1, , 38421,2,ROBBERY CARJACKING /STRNGARM/NO INJ/SUCCESSFUL,0,CANTERBURY AVE / MCCAUSLAND AV,10, , ,2707,MCCAUSLAND,874106.6,1010451
19-041611,2019-08,08/24/2019 14:46,Y, , ,1, , 10000,4,HOMICIDE,715,N 21ST ST,36, ,APT 412,715,21ST,903370.6,1020209
19-041611,2019-08,08/24/2019 14:46,Y, , ,1, , 10000,4,HOMICIDE,715,N 21ST ST,36, ,APT 412,715,21ST,903370.6,1020209
19-041611,2019-08,08/24/2019 14:46,Y, , ,1, , 10000,4,HOMICIDE,715,N 21ST ST,36, ,APT 412,715,21ST,903370.6,1020209
19-041585,2019-08,08/24/2019 15:00,Y, , ,1, , 71030,5,AUTO THEFT-PERM RETNT/JOY RIDE,5209,CABANNE AVE,51, , ,5209,CABANNE,885810.4,1028213
19-041589,2019-08,08/24/2019 15:00,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",4166,N EUCLID AVE,69, , , , ,892902.5,1036521
19-041586,2019-08,08/24/2019 15:46,Y, , ,1, ,264100,4,HEALTH-SANITATION VIOL,600,CHESTNUT ST,35,KIENER PLAZA,@KIENER PLAZA, , ,908438.1,1017047
19-042277,2019-08,08/24/2019 16:00,Y, , ,1, , 51322,2,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,1014,TAMM AVE,42, , ,1014,TAMM,879582.3,1018646
19-041679,2019-08,08/24/2019 16:00,Y, , ,1, , 51312,4,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2944,JAMES COOL PAPA BELL AVE,59, ,@RESIDENCE,2944,JAMES COOL PAPA BELL,900358,1022980
19-041638,2019-08,08/24/2019 16:05,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,4039,GRAVOIS AVE,15, , ,4037,GRAVOIS,890407,1003917
19-041591,2019-08,08/24/2019 16:17,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,FYLER AVE / WATSON RD,9, ,INTERSECTION, , ,877719.4,1008337
19-041593,2019-08,08/24/2019 16:30,Y, , ,1, , 31421,1,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,5000,S GRAND BLVD,16,KAISER MART, , , ,891517.6,997405.6
19-041605,2019-08,08/24/2019 16:30,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,5023,MINERVA AVE,51, , ,5023,MINERVA,887914.6,1029668
19-041610,2019-08,08/24/2019 16:30,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",5701,CLEMENS AVE,48, , ,5701,CLEMENS,881849.2,1027888
19-041911,2019-08,08/24/2019 16:30,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1101,CHILDRESS AVE,42, , ,1101,CHILDRESS,878811.6,1018330
19-041606,2019-08,08/24/2019 16:55,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,101,N BROADWAY,35,CALICOS, ,101,BROADWAY,908732.9,1017197
19-041613,2019-08,08/24/2019 17:00,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5043,RIDGE AVE,51, ,APT A,5043,RIDGE,887762.9,1030030
19-041603,2019-08,08/24/2019 17:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,4302,GUSTINE AVE,16, , ,4302,GUSTINE,890437.3,1001557
19-041597,2019-08,08/24/2019 17:10,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5300,ARLINGTON AVE,71, , ,5300,ARLINGTON,892799.3,1041371
19-041597,2019-08,08/24/2019 17:10,Y, , ,1, , 41023,6,AGG.ASSAULT-FIREARM/CITIZEN CHILD 3RD DEGREE,5300,ARLINGTON AVE,71, , ,5300,ARLINGTON,892799.3,1041371
19-041597,2019-08,08/24/2019 17:10,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5300,ARLINGTON AVE,71, , ,5300,ARLINGTON,892799.3,1041371
19-041597,2019-08,08/24/2019 17:10,Y, , ,1, , 41023,6,AGG.ASSAULT-FIREARM/CITIZEN CHILD 3RD DEGREE,5300,ARLINGTON AVE,71, , ,5300,ARLINGTON,892799.3,1041371
19-041597,2019-08,08/24/2019 17:10,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5300,ARLINGTON AVE,71, , ,5300,ARLINGTON,892799.3,1041371
19-041596,2019-08,08/24/2019 17:10,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,6601,GRAVOIS AVE,6, ,@ALDIS,4315,BATES,882283.8,997489.8
19-041629,2019-08,08/24/2019 17:15,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,2432,N SPRING AVE,59, , ,525,JEFFERSON,898819.3,1026676
19-041607,2019-08,08/24/2019 17:17,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3540,JAMIESON AVE,9, , , , ,875082.4,1007047
19-041604,2019-08,08/24/2019 17:28,Y, , ,1, ,182999,3,DRUGS-POSSESSION/OTHR UNSPEC DRUG,3518,ARKANSAS AVE,19, , ,3523,TENNESSEE,894062,1004813
19-041598,2019-08,08/24/2019 17:30,Y, , ,1, ,178200,1,SEX OFFNS-EXPOSURE/EXPOSING PERSON,7500,MICHIGAN AVE,2, , , , ,0,0
19-041601,2019-08,08/24/2019 17:33,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,GRAVOIS AVE / NAGEL AVE,4, , , , ,881056.7,995889.3
19-041614,2019-08,08/24/2019 17:35,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4965,MARGARETTA AVE,69, , , , ,891814.8,1036091
19-041602,2019-08,08/24/2019 17:52,Y, , ,1, ,182250,3,DRUGS-POSSESSION/COCAINE,3725,S COMPTON AVE,19, , , , ,894964.4,1003261
19-041618,2019-08,08/24/2019 18:00,Y, , ,1, , 51211,6,BURGLARY-RESIDENCE/NIT/FORCE ENT/OCCUPIED,4035,SHREVE AVE,69, , ,4035,SHREVE,893382.8,1035514
19-041750,2019-08,08/24/2019 18:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,13,MARYLAND PLZ,38, ,@BAR- BAR ITALIA,13,MARYLAND,888340.1,1023682
19-041743,2019-08,08/24/2019 18:30,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",5554,RIVERVIEW BLVD,72, , ,5554,RIVERVIEW,891511.3,1045841
19-041619,2019-08,08/24/2019 18:31,Y, , ,1, ,263299,1,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,216,STEINS ST,2, , , , ,889200.5,988470.8
19-041617,2019-08,08/24/2019 18:37,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3710,N GRAND BLVD,67,MOBIL GAS STATION, , , ,901258.3,1029801
19-041623,2019-08,08/24/2019 18:43,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,NORWOOD AVE / SAINT LOUIS AVE,52, ,ALIAS ST LOUIS AVE/NORWOOD AVE CITY, , ,889462.4,1033764
19-041616,2019-08,08/24/2019 18:52,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,1253,HAMPTON AVE,42, ,@STEAK N SHAKE - HAMPTON,1253,HAMPTON,880784.4,1017265
19-042185,2019-08,08/24/2019 19:00,Y, , ,1, ,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,418,S TUCKER BLVD,35,UHAUL, ,418,TUCKER,906090.9,1016042
19-042390,2019-08,08/24/2019 19:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,N 10TH ST / ST CHARLES ST,35, , , , ,907616.8,1018654
19-041626,2019-08,08/24/2019 19:15,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",203,EICHELBERGER ST,17, , ,203,EICHELBERGER,894219,994771.6
19-041626,2019-08,08/24/2019 19:15,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",203,EICHELBERGER ST,17, , ,203,EICHELBERGER,894219,994771.6
19-041633,2019-08,08/24/2019 19:20,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,5324,VIRGINIA AVE,1,FAMILY DOLLAR, ,5324,VIRGINIA,893098.5,995140.6
19-042631,2019-08,08/24/2019 19:30,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,4140,CLEVELAND AVE,27, , ,4140,CLEVELAND,890812.9,1011548
19-041630,2019-08,08/24/2019 19:30,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",115,UPTON ST,2, , ,115,UPTON,889891.5,988806.2
19-041647,2019-08,08/24/2019 20:10,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1401,SALISBURY ST,65, , ,1401,SALISBURY,906123.9,1029849
19-041628,2019-08,08/24/2019 20:15,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5225,EMERSON AVE,71, , , , ,892510.4,1041678
19-041634,2019-08,08/24/2019 20:45,Y, , ,1, , 43016,5,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,707,N KINGSHIGHWAY BLVD,51, ,@MOBIL - 707 N KINGSHIGHWAY, , ,887661.3,1026321
19-042033,2019-08,08/24/2019 21:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",999,N 2ND ST,35,LUMIERE PLACE CASINO & HOTELS,@HOTEL- FOUR SEASONS,999,2ND,910439.8,1019433
19-041707,2019-08,08/24/2019 21:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1433,BURD AVE,78, , ,1433,BURD,884263.8,1032021
19-041865,2019-08,08/24/2019 21:00,Y, , ,1, , 69502,3,"LARCENY-ALL OTHER OVER $25,000",1721,S 7TH ST,21, , ,1721,7TH,905545.3,1010793
19-041635,2019-08,08/24/2019 21:07,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5812,CABANNE AVE,48, , , , ,881151.7,1028707
19-041637,2019-08,08/24/2019 21:24,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1118,N 9TH ST,62, , ,1118,9TH,908456.6,1020439
19-041644,2019-08,08/24/2019 21:45,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,0,CHEROKEE ST / S COMPTON AVE,19, , , , ,895488.7,1005599
19-041728,2019-08,08/24/2019 22:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,1413,S 10TH ST,34, , ,1413,10TH,905429.7,1012413
19-041658,2019-08,08/24/2019 22:15,Y, , ,1, , 42011,6,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,0,N 20TH ST / E GRAND BLVD,66, , , , ,903370.3,1033198
19-041641,2019-08,08/24/2019 22:27,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2607,GRAVOIS AVE,24,@ 7-ELEVEN, , , ,899242.4,1009280
19-041639,2019-08,08/24/2019 22:28,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3342,MICHIGAN AVE,30, , , , ,895862.5,1005636
19-041905,2019-08,08/24/2019 22:30,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,265,UNION BLVD,47, , ,265,UNION,884536.7,1024563
19-041646,2019-08,08/24/2019 22:42,Y, , ,1, , 31111,2,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4978,POTOMAC ST,14, ,IN FRONT OF RESIDENCE ON SIDEWALK,4978,POTOMAC,884660,1006375
19-041648,2019-08,08/24/2019 22:45,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1113,SALISBURY ST,65,PHILLIPS 66, ,1110,SALISBURY,906468.6,1029947
19-042210,2019-08,08/24/2019 23:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,8634,TRAFFORD LN,73, , ,8634,TRAFFORD,891600.6,1049902
19-041649,2019-08,08/24/2019 23:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3616,SALENA ST,18, , ,360,SALENA,900095.8,1003263
19-041642,2019-08,08/24/2019 23:04,Y, , ,1, ,265100,1,SAFETY-FIREWORKS VIOLATION,4930,CHRISTY BLVD,5, , ,4930,CHRISTY,884082.3,1001677
19-041654,2019-08,08/24/2019 23:15,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,2651,CHEROKEE ST,19,THE WHISKEY RING, , , ,898084.6,1005170
19-041645,2019-08,08/24/2019 23:15,Y, , ,1, , 31111,2,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4240,ARSENAL ST,15, , , , ,888951.5,1008913
19-041665,2019-08,08/24/2019 23:20,Y, , ,1, , 41026,5,ASSLT-AGGRAV-FIREARM-3RD-CHILD-DOMESTIC,5808,ETZEL AVE,48, , ,5808,ETZEL,881347.1,1030609
19-041665,2019-08,08/24/2019 23:20,Y, , ,1, , 42024,5,ASSLT-AGGRV-KNIFE/CUT-1ST-CHILD-DOMESTIC,5808,ETZEL AVE,48, , ,5808,ETZEL,881347.1,1030609
19-041693,2019-08,08/24/2019 23:20,Y, , ,1, , 71030,6,AUTO THEFT-PERM RETNT/JOY RIDE,0,N KINGSHIGHWAY BLVD / NATURAL,55, ,4608 MARTIN K, , ,891049,1035207
19-041655,2019-08,08/24/2019 23:45,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4222,MINNESOTA AVE,17, , ,4222,MINNESOTA,895674,999878.2
19-041650,2019-08,08/24/2019 23:55,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,MOUND ST,64, ,I -70 EASTBOUND BEFORE THE STAN MUSI, , ,911097.6,1023698
19-041712,2019-08,08/24/2019 23:59,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6053,CLEMENS AVE,48, , ,6053,CLEMENS,878839.3,1028379
19-041719,2019-08,08/25/2019 00:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1533,BACON ST,59, , ,1533,BACON,898824.6,1025151
19-041781,2019-08,08/25/2019 00:01,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3556,S GRAND BLVD,19, , ,3556,GRAND,893507.8,1004763
19-041740,2019-08,08/25/2019 00:01,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,118,DAVIS ST,2, , ,118,DAVIS,888018.9,986678.3
19-041651,2019-08,08/25/2019 00:05,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,BARRETT ST / N GARRISON AVE,67, ,@INTERSECTION,3605,GRAND,902034,1029918
19-041651,2019-08,08/25/2019 00:05,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,BARRETT ST / N GARRISON AVE,67, ,@INTERSECTION,3605,GRAND,902034,1029918
19-041653,2019-08,08/25/2019 00:19,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / PINE ST,35, , , , ,908981,1017323
19-041660,2019-08,08/25/2019 00:30,Y, , ,1, , 31421,3,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,2816,CHIPPEWA ST,16, , , , ,896735.5,1002519
19-041657,2019-08,08/25/2019 00:43,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4061,HOLLY HILLS AVE,5, , ,4065,HOLLY HILLS,885883.4,995906.6
19-041662,2019-08,08/25/2019 00:45,Y, , ,1, , 41014,6,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,5652,HILLER PL,76, , ,5668,HILLER,890909.9,1046914
19-041662,2019-08,08/25/2019 00:45,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5652,HILLER PL,76, , ,5668,HILLER,890909.9,1046914
19-041799,2019-08,08/25/2019 00:55,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,1000,SPRUCE ST,35,WHEEL HOUSE, ,1000,SPRUCE,906666.7,1015976
