Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
19-053207,2019-10,10/23/19 13:08,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,801,N 11TH ST,35,BOARD OF EDUCATION,BOARD OF EDUCATION, , ,907512.3,1019461
19-053223,2019-10,10/23/19 13:40,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,415,N TUCKER BLVD,36,JEFFERSON ARMS, ,415,TUCKER,906571.5,1018749
19-053222,2019-10,10/23/19 13:56,Y, , ,1, ,67701,3,LARCENY-FROM BUILDING UNDER $500,1201,S WHARF ST,20,SHAMROCK PAPER,BUSINESS,919,JEFFERSON,908820,1012311
19-053220,2019-10,10/23/19 14:00,Y, , ,1, ,250000,1,LOITERING-BEGGING,3600,GERMANIA ST,1,CARONDOLET NEIGHBORHOOD,HIGHWAY 55 SOUTHBOUND EXIT RAMP, , ,885987.1,990531.8
19-053239,2019-10,10/23/19 14:30,Y, , ,1, ,69703,2,LARCENY-ALL OTH/FRM PRSN/UNDER $500,5201,CHIPPEWA ST,14, , ,5201,CHIPPEWA,883241,1004526
19-053571,2019-10,10/23/19 14:45,Y, , ,1, ,64701,5,LARCENY-FROM MTR VEH UNDER $500,600,N EUCLID AVE,38, , ,600,EUCLID,888580.9,1025734
19-053235,2019-10,10/23/19 14:53,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2724,HOWARD ST,59, , ,2724,HOWARD,901601.8,1024328
19-053224,2019-10,10/23/19 14:53,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,801,N 11TH ST,35, , , , ,907512.3,1019461
19-054371,2019-10,10/23/19 15:00,Y, , ,1, ,69702,5,LARCENY-ALL OTHER UNDER $500,5922,NINA PL,46, , ,5922,NINA,879590.7,1026061
19-053412,2019-10,10/23/19 15:00,Y, , ,1, ,65701,6,LARCENY-MTR VEH PARTS UNDER $500,3813,KOSSUTH AVE,67, , ,3818,KOSSUTH,900529.2,1031870
19-053281,2019-10,10/23/19 15:00,Y, , ,1, ,65701,4,LARCENY-MTR VEH PARTS UNDER $500,1801,WASHINGTON AVE,36, , ,1800,WASHINGTON,904356.2,1019789
19-053581,2019-10,10/23/19 15:00,Y, , ,1, ,69602,3,"LARCENY-ALL OTHER $500 - $24,999",2010,OREGON AVE,24, , ,2010,OREGON,898213.4,1011950
19-053499,2019-10,10/23/19 15:00,Y, , ,1, ,69602,6,"LARCENY-ALL OTHER $500 - $24,999",5341,EMERSON AVE,72,JUBILEE WORLD, ,5341,EMERSON,893104.8,1042599
19-053360,2019-10,10/23/19 15:40,Y, , ,1, ,65701,6,LARCENY-MTR VEH PARTS UNDER $500,4843,FARLIN AVE,69, , ,4843,FARLIN,893066,1035691
19-053269,2019-10,10/23/19 15:44,Y, , ,1, ,41021,5,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,5300,WABADA AVE,52, , ,4949, ,887363.6,1032929
19-053256,2019-10,10/23/19 15:49,Y, , ,1, ,42013,5,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,3949,LINDELL BLVD,38, , ,3949,LINDELL,893684.9,1021926
19-053240,2019-10,10/23/19 16:00,Y, , ,1, ,229999,3,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,0,BUDER PARK,31, , , ,BUDER PARK,898585.6,1015118
19-053467,2019-10,10/23/19 16:00,Y, , ,1, ,51222,3,BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED,2219,MENARD ST,21, , ,2219,MENARD,903483,1009504
19-053364,2019-10,10/23/19 16:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,2841,UNION BLVD,50, , ,1,IKEA,887996.6,1034259
19-053266,2019-10,10/23/19 16:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,W FLORISSANT AVE / GOODFELLOW,76, , , , ,890122.3,1048565
19-053241,2019-10,10/23/19 16:07,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,320,S BROADWAY,35,GLAXOSMITHKLINE, ,320,BROADWAY,908625.1,1015638
19-053255,2019-10,10/23/19 16:15,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,GOODFELLOW BLVD / NORTH POINTE,73, , ,5923,FLOY,890165.8,1048717
19-053619,2019-10,10/23/19 16:30,Y, , ,1, ,64701,4,LARCENY-FROM MTR VEH UNDER $500,0,S GRAND BLVD / I 64 WESTBOUND,37, , ,3227,DAKOTA,896018.8,1018976
19-053263,2019-10,10/23/19 16:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,828,ELIAS AVE,74, , ,828,ELIAS,897244.6,1051459
19-053251,2019-10,10/23/19 16:51,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,2505,S JEFFERSON AVE,24, , ,2505,JEFFERSON,899309.3,1009646
19-053257,2019-10,10/23/19 16:52,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,KEOKUK ST / MICHIGAN AVE,16, , , , ,895287.9,1002274
19-053286,2019-10,10/23/19 17:00,Y, , ,1, ,64701,2,LARCENY-FROM MTR VEH UNDER $500,0,S BOYLE AVE / GIBSON AVE,39, , , , ,890396.3,1017648
19-053357,2019-10,10/23/19 17:00,Y, , ,1, ,69702,5,LARCENY-ALL OTHER UNDER $500,4100,FOREST PARK AVE,38, , ,4100,FOREST PARK,892146.4,1020235
19-054424,2019-10,10/23/19 17:00,Y, , ,1, ,69602,5,"LARCENY-ALL OTHER $500 - $24,999",4510,DELMAR BLVD,38, , ,4510,DELMAR,890417,1025683
19-053280,2019-10,10/23/19 17:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,819,N KINGSHIGHWAY BLVD,51, , ,819,KINGSHIGHWAY,887750.6,1026917
19-053261,2019-10,10/23/19 17:15,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,BIRCHER BLVD / N. KINGSHIGHWAY,71, , , , ,0,0
19-053353,2019-10,10/23/19 17:30,Y, , ,1, ,64711,1,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,5321,WEST AVE,5, , ,5321,WEST,885152.2,1000586
19-053276,2019-10,10/23/19 18:00,Y, , ,1, ,69602,3,"LARCENY-ALL OTHER $500 - $24,999",3221,NEBRASKA AVE,30, , ,3221,NEBRASKA,896802.6,1006375
19-053354,2019-10,10/23/19 18:00,Y, , ,1, ,65601,1,"LARCENY-MTR VEH PARTS $500 - $24,999",4473,NEOSHO ST,5, , ,4473,NEOSHO,885621.9,1002429
19-053270,2019-10,10/23/19 18:03,Y, , ,1, ,182250,4,DRUGS-POSSESSION/COCAINE,3825,N MARKET ST,59, , , , ,897888.8,1026765
19-053284,2019-10,10/23/19 18:09,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4415,NATURAL BRIDGE AVE,69,LIBRARY,@LIBRARY- JULIA DAVIS BRANCH,4415,NATURAL BRIDGE,895362.3,1033087
19-053284,2019-10,10/23/19 18:09,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4415,NATURAL BRIDGE AVE,69,LIBRARY,@LIBRARY- JULIA DAVIS BRANCH,4415,NATURAL BRIDGE,895362.3,1033087
19-053279,2019-10,10/23/19 18:10,Y, , ,1, ,182250,5,DRUGS-POSSESSION/COCAINE,5364,RIDGE AVE,78, , , , ,885253.8,1030739
19-053289,2019-10,10/23/19 18:35,Y, , ,1, ,91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,401,S 14TH ST,36,CIVIC CENTER METROLINK, ,401,14TH,905172.7,1016526
19-053295,2019-10,10/23/19 18:57,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3616,NATURAL BRIDGE AVE,59,ALDI, , , ,900804.4,1029637
19-053298,2019-10,10/23/19 19:00,Y, , ,1, ,64701,2,LARCENY-FROM MTR VEH UNDER $500,5620,GRAND DR,82,FOREST PARK - DWIGHT DAVIS TENNIS C, ,5163,CLAYTON,881479.9,1023089
19-053342,2019-10,10/23/19 19:00,Y, , ,1, ,72113,2,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,0,CHOUTEAU AVE / S SARAH ST,39, , , , ,891570.9,1017693
19-053507,2019-10,10/23/19 19:00,Y, , ,1, ,65701,2,LARCENY-MTR VEH PARTS UNDER $500,3423,GILES AVE,15, , ,3423,GILES,892717.6,1005836
19-053344,2019-10,10/23/19 19:00,Y, , ,1, ,64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",2821,WYOMING ST,30, , ,2821,WYOMING,897357.4,1006625
19-053337,2019-10,10/23/19 19:25,Y, , ,1, ,71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1008,DILLON CT,33, , ,1008,DILLON,904150.5,1014727
19-053285,2019-10,10/23/19 19:25,Y, , ,1, ,31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,8820,RIVERVIEW BLVD,74, , ,8820,RIVERVIEW,894103.3,1050375
19-053283,2019-10,10/23/19 19:26,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,6977,GRAVOIS AVE,6, , ,6977,GRAVOIS,880963.3,995980.7
19-053366,2019-10,10/23/19 19:30,Y, , ,1, ,69702,6,LARCENY-ALL OTHER UNDER $500,5531,ERA AVE,76, , ,5531,ERA,889750.1,1046904
19-053287,2019-10,10/23/19 19:30,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,DELMAR BLVD / N SKINKER BLVD,44, , , , ,877404.6,1027557
19-053343,2019-10,10/23/19 20:00,Y, , ,1, ,64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",4426,MANCHESTER AVE,39, ,REAR ALLEY,4426,MANCHESTER,888634.9,1016949
19-053345,2019-10,10/23/19 20:00,Y, , ,1, ,64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",4049,ENRIGHT AVE,58, , ,4049,ENRIGHT,894231.9,1024298
19-053293,2019-10,10/23/19 20:04,Y, , ,1, ,130000,1,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4720,S BROADWAY,17, , ,4720,BROADWAY,895912.1,996407
19-053304,2019-10,10/23/19 20:30,Y, , ,1, ,10000,6,HOMICIDE,6035,SHULTE AVE,76, , ,6035,SHULTE,890521.4,1046626
19-053296,2019-10,10/23/19 20:32,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,E CARRIE AVE / I 70 WESTBOUND,79, ,ALIAS GOODFELLOW BLVD/I 70 WB CITY, , ,900410.6,1038048
19-053377,2019-10,10/23/19 21:00,Y, , ,1, ,64701,3,LARCENY-FROM MTR VEH UNDER $500,2109,RUSSELL AVE,23, , ,2109,RUSSELL,900910.8,1011172
19-053340,2019-10,10/23/19 21:00,Y, , ,1, ,71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3176,PENNSYLVANIA AVE,30, , ,3176,PENNSYLVANIA,896745.3,1006931
19-053299,2019-10,10/23/19 21:00,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5504,HEBERT ST,50, , ,5504,HEBERT,887218.5,1036586
19-053607,2019-10,10/23/19 21:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6155,LOUISIANA AVE,1, , ,6155,LOUISIANA,889801.3,994003.3
19-053409,2019-10,10/23/19 21:30,Y, , ,1, ,65601,3,"LARCENY-MTR VEH PARTS $500 - $24,999",2010,SENATE ST,22, , ,2010,SENATE,900682,1008435
19-053308,2019-10,10/23/19 21:50,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5846,MAFFITT AVE,50, , ,5846,MAFFITT,883804.3,1035768
19-053301,2019-10,10/23/19 21:53,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,400,S KINGSHIGHWAY BLVD,38, ,@HOSPITAL - CHILDRENS,400,KINGSHIGHWAY,887074.8,1020998
19-053504,2019-10,10/23/19 22:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3670,GRAVOIS AVE,15, , ,3670,GRAVOIS,892668,1004390
19-053358,2019-10,10/23/19 22:00,Y, , ,1, ,64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",4264,E SACRAMENTO AVE,68, , ,4264,SACRAMENTO,896916,1032361
19-053430,2019-10,10/23/19 22:00,Y, , ,1, ,73313,2,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,3375,MACKLIND AVE,14, , ,3375,MACKLIND,882428.4,1006957
19-053306,2019-10,10/23/19 22:20,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,1115,WALNUT ST,35,CARNAHAN BUILDING,REAR OF DISTRICT COURTHOUSE,1114,MARKET,906792.6,1017023
19-053305,2019-10,10/23/19 22:35,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,500,N GRAND BLVD,77, , ,527,GRAND,896832.8,1021360
19-053311,2019-10,10/23/19 22:45,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5400,QUEENS AVE,71, , , , ,894585.6,1040493
19-053330,2019-10,10/23/19 23:00,Y, , ,1, ,72113,1,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,5315,NEOSHO ST,7, , ,5315,NEOSHO,882240.5,1002006
19-053382,2019-10,10/23/19 23:00,Y, , ,1, ,64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",3374,S GRAND BLVD,25, , ,3374,GRAND,893649.7,1006049
19-053586,2019-10,10/23/19 23:00,Y, , ,1, ,69602,3,"LARCENY-ALL OTHER $500 - $24,999",3645,LOUISIANA AVE,19, , ,3645,LOUISIANA,894388.2,1003847
19-053333,2019-10,10/23/19 23:30,Y, , ,1, ,64701,4,LARCENY-FROM MTR VEH UNDER $500,155,MULLANPHY ST,64, , , , ,910656.5,1022546
19-053314,2019-10,10/23/19 23:52,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5118,GOODFELLOW BLVD,76, , , , ,888213.1,1045010
19-053383,2019-10,10/24/19 0:01,Y, , ,1, ,71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5823,WILSON AVE,12,RED ROOF INN, , , ,881554.4,1013910
19-053712,2019-10,10/24/19 0:01,Y, , ,1, ,65601,4,"LARCENY-MTR VEH PARTS $500 - $24,999",0,I 70 EASTBOUND / WASHINGTON AV,35, , , , ,909886.5,1018271
19-053312,2019-10,10/24/19 0:03,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3117,MAURY AVE,15, , ,3122,MAURY,886726.3,1009060
19-053315,2019-10,10/24/19 0:15,Y, , ,1, ,43016,4,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,1015,N 10TH ST,35, , ,1015,10TH,908031.7,1020149
19-053492,2019-10,10/24/19 0:30,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,801,LOCUST ST,35,POST OFFICE PLAZA,POST OFFICE PLAZA,801,LOCUST,908096.1,1018265
19-053465,2019-10,10/24/19 0:45,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,320,S BROADWAY,35,TUMS BUILDING, ,320,BROADWAY,908625.1,1015638
19-053318,2019-10,10/24/19 1:00,Y, , ,1, ,51212,2,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,1106,S KINGSHIGHWAY BLVD,39, ,OUTDOOR SHED,1106,KINGSHIGHWAY,887570.4,1017644
19-053324,2019-10,10/24/19 1:10,Y, , ,1, ,91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4141,W NATURAL BRIDGE AVE,68, , ,3517,HEBERT,897314.8,1031901
19-053496,2019-10,10/24/19 1:20,Y, , ,1, ,71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5726,BARTMER AVE,48, ,PARKED ON STREET WITH KEY IN IT,5726,BARTMER,881848.6,1030157
19-053514,2019-10,10/24/19 1:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1924,MAURY AVE,13, ,IN STREET IN FRONT OF ADDRESS,1927,MAURY,888325.8,1013118
19-053316,2019-10,10/24/19 1:35,Y, , ,1, ,263299,1,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,S GRAND BLVD / NEOSHO ST,16, , , , ,892237.9,998654.4
19-053319,2019-10,10/24/19 1:47,Y, , ,1, ,182999,5,DRUGS-POSSESSION/OTHR UNSPEC DRUG,711,N EUCLID AVE,53, ,REAR,711,EUCLID,888503.4,1026317
19-053322,2019-10,10/24/19 1:55,Y, , ,1, ,91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,6336,S GRAND BLVD,1, , ,6336,GRAND,889082.8,993740.8
19-053322,2019-10,10/24/19 1:55,Y, , ,1, ,91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",6336,S GRAND BLVD,1, , ,6336,GRAND,889082.8,993740.8
19-053323,2019-10,10/24/19 2:15,Y, , ,1, ,31421,1,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,326,W COURTOIS ST,2, ,CITY STREET,7801,MINNESOTA,888200.3,988328.4
19-053323,2019-10,10/24/19 2:15, , , ,-1, ,31421,1,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,326,W COURTOIS ST,2, ,CITY STREET,7801,MINNESOTA,888200.3,988328.4
19-053320,2019-10,10/24/19 2:18,Y, , ,1, ,65701,4,LARCENY-MTR VEH PARTS UNDER $500,3804,GREER AVE,59, , , , ,899172.2,1028856
19-053321,2019-10,10/24/19 2:20,Y, , ,1, ,91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5541,GRACE AVE,3, , ,5541,GRACE,890484.2,996647
19-053334,2019-10,10/24/19 3:00,Y, , ,1, ,31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,DELMAR BLVD / HODIAMONT AVE,46,DELMAR  LOOP METROLINK, ,4643,LOUISIANA,879131.6,1027326
19-053329,2019-10,10/24/19 3:22,Y, , ,1, ,38112,4,ROBBERY CARJACKING /FIREARM USED/ATTEMPT,400,S 14TH ST,36, ,@HOTEL- SHERATON,400,14TH,905362.3,1016200
19-053326,2019-10,10/24/19 4:12,Y, , ,1, ,51211,1,BURGLARY-RESIDENCE/NIT/FORCE ENT/OCCUPIED,3649,BATES ST,3, , ,3649,BATES,890079.7,996296.6
19-054679,2019-10,10/24/19 5:00,Y, , ,1, ,69702,6,LARCENY-ALL OTHER UNDER $500,5660,PARK LN,76, , ,5660,PARK,891029.3,1046768
19-053328,2019-10,10/24/19 5:10,Y, , ,1, ,63701,3,LARCENY-SHOPLIFT UNDER $500,3751,S JEFFERSON AVE,19,@MOTO MART, , , ,898162.7,1002525
19-053447,2019-10,10/24/19 5:30,Y, , ,1, ,64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",0,FOREST PARK PKWY / N SKINKER B,46, , , , ,877121.3,1025345
19-053332,2019-10,10/24/19 5:32,Y, , ,1, ,72130,4,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,1300,N TUCKER BLVD,62,ZOOM, , , ,907539.1,1021500
19-053374,2019-10,10/24/19 6:30,Y, , ,1, ,64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",7450,HALL ST,79,NU-WAY REPAIR, ,7450,HALL,899914.6,1045181
19-053338,2019-10,10/24/19 6:40,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4134,CHOUTEAU AVE,39, , , , ,891207.5,1017713
19-053336,2019-10,10/24/19 7:05,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,420,N 6TH ST,35, , ,420,6TH,908992.6,1018056
19-054326,2019-10,10/24/19 8:00,Y, , ,1, ,69702,2,LARCENY-ALL OTHER UNDER $500,3209,TENNYSON SQ,10, , ,3209,TENNYSON,873412.7,1010522
19-053477,2019-10,10/24/19 8:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4310,S SPRING AVE,16, , ,4310,SPRING,891561.1,1000952
19-053352,2019-10,10/24/19 8:10,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4700,NORTHLAND AVE,56, , ,4954,NORTHLAND,891761.3,1031413
19-053349,2019-10,10/24/19 8:20,Y, , ,1, ,38111,4,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,911,N SPRING AVE,77, , ,911,SPRING,895884.5,1023493
19-053356,2019-10,10/24/19 8:30,Y, , ,1, ,91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,4949,BARNES JEWISH HOSPITAL PLZ,38, ,@BARNES JEWISH HOSPITAL,4949, ,887396.8,1020150
19-053594,2019-10,10/24/19 8:30,Y, , ,1, ,69702,2,LARCENY-ALL OTHER UNDER $500,900,BUENA VISTA AVE,45, , ,900,BUENA VISTA,875932.4,1020117
19-053348,2019-10,10/24/19 8:40,Y, , ,1, ,250000,1,LOITERING-BEGGING,0,CARONDELET BLVD / I 55 NORTHBO,1,CARONDELET NEIGHBORHOOD,HIGHWAY 55 NORTHBOUND EXIT RAMP, , ,885618.8,990297.1
19-053370,2019-10,10/24/19 9:25,Y, , ,1, ,71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,4018,N 9TH ST,64, , ,4018,9TH,906308.5,1031553
19-053363,2019-10,10/24/19 9:30,Y, , ,1, ,182250,3,DRUGS-POSSESSION/COCAINE,2926,CALIFORNIA AVE,30, , ,2926,CALIFORNIA,897914,1007991
19-053371,2019-10,10/24/19 9:40,Y, , ,1, ,64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",100,S 9TH ST,35,STADIUM WEST GARAGE, , , ,907539.4,1016259
19-053475,2019-10,10/24/19 10:00,Y, , ,1, ,64701,2,LARCENY-FROM MTR VEH UNDER $500,1,FINE ARTS DR,82,ART MUSUEM - NORTH PARKING LOT, ,1,FINE ARTS,878856.8,1021748
19-054680,2019-10,10/24/19 10:00,Y, , ,1, ,67601,5,"LARCENY-FROM BUILDING $500 - $24,999",4263,ENRIGHT AVE,58, , ,4263,ENRIGHT,892582.5,1025220
19-053380,2019-10,10/24/19 10:18,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5858,DR MARTIN LUTHER KING DR,78, ,METRO PCS, , ,882666.4,1033991
19-053527,2019-10,10/24/19 10:30,Y, , ,1, ,65701,5,LARCENY-MTR VEH PARTS UNDER $500,3458,UNION BLVD,52,NATIONAL RENT TO OWN, , , ,889260.7,1036103
19-053378,2019-10,10/24/19 10:40,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,250,DE BALIVIERE AVE,47, ,@METROLINK - FOREST PARK,250,DE BALIVIERE,881642.6,1024780
19-054998,2019-10,10/24/19 11:00,Y, , ,1, ,71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2100,CHIPPEWA ST,18, , ,2851,GRAVOIS,899182.1,1002137
19-053398,2019-10,10/24/19 11:40,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1020,LOUGHBOROUGH AVE,1, ,@SCHNUCKS - LOUGHBOROUGH,1020,LOUGHBOROUGH,888369.9,991903
19-053426,2019-10,10/24/19 11:50,Y, , ,1, ,64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",6455,MANCHESTER AVE,43,RESTAURANT DEPOT, ,6455,MANCHESTER,878450.1,1015037
19-053397,2019-10,10/24/19 11:51,Y, , ,1, ,182130,6,DRUGS-POSSESSION/HEROIN,4105,W FLORISSANT AVE,68, , ,4105,FLORISSANT,900373.6,1034538
19-054668,2019-10,10/24/19 11:54,Y, , ,1, ,67701,5,LARCENY-FROM BUILDING UNDER $500,25,S TAYLOR AVE,38, ,3N,25,TAYLOR,889075.8,1021844
19-053401,2019-10,10/24/19 12:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3224,HENRIETTA ST,31, , ,3224,HENRIETTA,896428.8,1013604
19-054529,2019-10,10/24/19 12:33,Y, , ,1, ,65701,6,LARCENY-MTR VEH PARTS UNDER $500,7410,HALL ST,79, ,@CITY TOW,7410,HALL,899571.8,1044964
19-054575,2019-10,10/24/19 13:00,Y, , ,1, ,65701,1,LARCENY-MTR VEH PARTS UNDER $500,5704,LISETTE AVE,6, , ,5704,LISETTE,879550.2,998526.3
19-053454,2019-10,10/24/19 13:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,I 64 WESTBOUND / S KINGSHIGHWA,38, ,ALIAS WB 40/S KINGSHIGHWAY BLVD CITY, , ,887188.9,1018808
19-053460,2019-10,10/24/19 13:16,Y, , ,1, ,67701,2,LARCENY-FROM BUILDING UNDER $500,3648,PHILLIPS PL,15, , ,3648,PHILLIPS,892744.3,1003492
19-053416,2019-10,10/24/19 13:25,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,HAMPTON AVE / OAKLAND AVE,41, , , , ,881147.9,1018530
19-053421,2019-10,10/24/19 13:30,Y, , ,1, ,63701,1,LARCENY-SHOPLIFT UNDER $500,7450,HAMPTON AVE,6, ,@SCHNUCKS - HAMPTON AND GRAVOIS,7450,HAMPTON,879164.2,994830.9
19-053528,2019-10,10/24/19 13:30,Y, , ,1, ,51322,6,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,2218,E COLLEGE AVE,66, , ,2218,COLLEGE,901158.8,1034052
19-053456,2019-10,10/24/19 13:39,Y, , ,1, ,69703,1,LARCENY-ALL OTH/FRM PRSN/UNDER $500,5604,GRAVOIS AVE,5, , , , ,885345.8,999210.5
19-053503,2019-10,10/24/19 13:45,Y, , ,1, ,64711,6,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3901,N KINGSHIGHWAY BLVD,70, , ,3901,KINGSHIGHWAY,890932.3,1036090
19-053429,2019-10,10/24/19 14:10,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,S 4TH ST / CERRE ST,35, , ,720,4TH,908597.3,1014799
19-053439,2019-10,10/24/19 14:15,Y, , ,1, ,69602,1,"LARCENY-ALL OTHER $500 - $24,999",3648,NEOSHO ST,16, , ,3648,NEOSHO,891946.1,998847.1
19-053441,2019-10,10/24/19 14:25,Y, , ,1, ,51130,1,BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY,5448,LISETTE AVE,6, , ,5448,LISETTE,880586.3,998394
19-053485,2019-10,10/24/19 14:30,Y, , ,1, ,64701,3,LARCENY-FROM MTR VEH UNDER $500,2644,CHEROKEE ST,19, , ,2644,CHEROKEE,898100.8,1004977
19-053436,2019-10,10/24/19 14:35,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,0,GOODFELLOW BLVD / STRATFORD AV,70, , , , ,886962.4,1042893
